,person,cantidad_checkouts,cantidad_conversions,tasa_cc,cantidad_lead,cantidad_searchs,month_moda,favorite_device_Computer,favorite_device_Smartphone,favorite_device_Tablet,favorite_device_Unknown
471,0515aca9,1.0,,,,8.0,4,1,0,0,0
472,01f68b1f,1.0,,,,,5,1,0,0,0
473,6474b347,9.0,1.0,0.1111111111111111,1.0,,5,0,1,0,0
474,0aa2b925,1.0,,,,6.0,5,1,0,0,0
475,f4bae3c6,1.0,,,,,5,0,1,0,0
476,92c81866,1.0,1.0,1.0,,10.0,5,1,0,0,0
477,6f0826b2,2.0,1.0,0.5,,,5,1,0,0,0
478,d1a14d14,3.0,,,,,5,0,1,0,0
479,1b5c5c85,3.0,,,,,5,1,0,0,0
480,1e13d639,,,,,,5,0,1,0,0
481,8e59b22b,1.0,,,,26.0,5,0,1,0,0
482,f7fdbbf4,,,,,9.0,3,0,1,0,0
483,1c4a2a14,1.0,2.0,2.0,,1.0,5,1,0,0,0
484,18351296,,,,,,5,1,0,0,0
485,3956b1e1,1.0,,,,,5,1,0,0,0
486,ac89253a,2.0,,,,,5,1,0,0,0
487,431a7bd7,1.0,,,,,5,1,0,0,0
488,f426ff31,2.0,1.0,0.5,,47.0,1,0,1,0,0
489,f2c6d57c,1.0,,,,,5,0,1,0,0
490,29f80519,1.0,,,,,5,0,1,0,0
491,04b13fd2,2.0,1.0,0.5,,,5,1,0,0,0
492,ce36e512,1.0,,,,,5,0,1,0,0
493,8a4ba4e2,1.0,,,,47.0,5,0,1,0,0
494,1443cf62,1.0,,,,2.0,5,1,0,0,0
495,209e9ed6,1.0,,,,1.0,5,1,0,0,0
496,e77c72ed,1.0,,,,,5,1,0,0,0
497,860a406a,1.0,1.0,1.0,,,5,1,0,0,0
498,0c9a1b5d,1.0,,,,19.0,5,0,1,0,0
499,368ab6c6,1.0,,,,,5,1,0,0,0
500,4a033e24,6.0,1.0,0.16666666666666666,,9.0,5,0,1,0,0
501,143c958f,1.0,,,,1.0,5,1,0,0,0
502,18b908a5,2.0,,,,,5,1,0,0,0
503,5125c494,1.0,,,,,5,1,0,0,0
504,604d8035,1.0,,,,2.0,3,1,0,0,0
505,80866567,3.0,,,,,5,0,1,0,0
506,9bb623c2,2.0,,,,13.0,5,1,0,0,0
507,b17515e1,3.0,1.0,0.3333333333333333,,7.0,5,1,0,0,0
508,f945213f,1.0,,,,,5,0,1,0,0
509,ec4b2ac1,,,,,4.0,1,1,0,0,0
510,a53a1a30,1.0,,,,4.0,5,0,1,0,0
511,103e0f7d,,,,,13.0,5,1,0,0,0
512,cd3a841d,1.0,,,,,5,0,1,0,0
513,fb6b16a8,2.0,,,,,5,1,0,0,0
514,89f62393,1.0,,,,1.0,5,1,0,0,0
515,576d1af6,3.0,1.0,0.3333333333333333,,2.0,5,1,0,0,0
516,eab48142,1.0,1.0,1.0,,2.0,5,1,0,0,0
517,013288eb,1.0,,,,5.0,5,1,0,0,0
518,aa7e2999,,,,,,5,1,0,0,0
519,724f4de6,1.0,,,,9.0,5,0,1,0,0
520,2c85b2fa,6.0,,,1.0,16.0,5,0,1,0,0
521,75950669,1.0,,,,,5,1,0,0,0
522,d84ae194,11.0,,,2.0,25.0,5,1,0,0,0
523,77bad6f5,1.0,,,,,5,0,1,0,0
524,2b213b2c,,,,,1.0,4,1,0,0,0
525,2a9694c2,1.0,,,,,5,1,0,0,0
526,4cdf80c5,1.0,,,,,5,0,1,0,0
527,8808e6a9,9.0,,,,239.0,5,1,0,0,0
528,05d6426e,1.0,,,,4.0,5,1,0,0,0
529,91210479,1.0,,,,,5,1,0,0,0
530,e314ee77,1.0,,,,,5,0,1,0,0
531,b5a09122,,,,,,5,0,1,0,0
532,95c8e975,1.0,,,,,5,1,0,0,0
533,bf46c410,1.0,,,,4.0,5,1,0,0,0
534,298bd74f,,,,,,5,1,0,0,0
535,62cf35c3,1.0,,,,,5,0,1,0,0
536,42cc8a1d,,,,,,5,0,1,0,0
537,3346c6e7,1.0,,,,,5,1,0,0,0
538,47a73972,2.0,,,,,5,0,1,0,0
539,0744ba92,2.0,1.0,0.5,,1.0,5,1,0,0,0
540,99375801,8.0,,,,14.0,5,1,0,0,0
541,b9996281,,,,,,5,1,0,0,0
542,471fb833,3.0,,,,,5,1,0,0,0
543,ba83de34,5.0,1.0,0.2,,8.0,5,1,0,0,0
544,ad98de5d,1.0,,,,,5,1,0,0,0
545,c449fd13,1.0,,,,5.0,5,1,0,0,0
546,b059104a,4.0,,,,,5,0,1,0,0
547,c380ceab,4.0,,,1.0,1.0,5,0,1,0,0
548,ba61790b,1.0,,,,,5,0,0,1,0
549,deb5fa7a,7.0,5.0,0.7142857142857143,,157.0,5,1,0,0,0
550,71d5d6e4,4.0,,,,6.0,5,1,0,0,0
551,eefc3df6,1.0,,,,,5,1,0,0,0
552,766c271c,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
553,97360881,,,,,,5,1,0,0,0
554,df127511,,,,,2.0,5,0,1,0,0
555,f7e04556,1.0,,,,,5,0,1,0,0
556,32131fa2,1.0,,,,6.0,5,1,0,0,0
557,36ef2e5f,,,,,15.0,5,1,0,0,0
558,abe38822,2.0,1.0,0.5,,,5,0,1,0,0
559,b84057ab,1.0,,,,,5,1,0,0,0
560,1d417563,1.0,,,,1.0,5,1,0,0,0
561,0e3c91a6,1.0,,,,,5,0,0,1,0
562,6a0aa84a,2.0,,,,1.0,5,0,1,0,0
563,7b2b0da5,1.0,1.0,1.0,,1.0,5,0,1,0,0
564,efae8f71,1.0,1.0,1.0,,3.0,5,1,0,0,0
565,31c9f140,1.0,1.0,1.0,,1.0,5,1,0,0,0
566,a47ab63d,1.0,,,,,5,0,1,0,0
567,aefc81ce,1.0,,,,,5,1,0,0,0
568,1fea3435,1.0,,,,,5,1,0,0,0
569,c28b49d1,2.0,,,,19.0,5,0,1,0,0
570,ea3c7b75,1.0,,,,,5,0,1,0,0
571,54d47ad8,2.0,,,,,5,1,0,0,0
572,db9d2cd7,,,,,2.0,3,1,0,0,0
573,df80a783,,,,,,5,0,1,0,0
574,9bc43f7e,5.0,,,,6.0,5,1,0,0,0
575,3e066076,,,,,,5,1,0,0,0
576,cdcc4b92,1.0,1.0,1.0,,,5,1,0,0,0
577,05596145,3.0,,,,,5,1,0,0,0
578,67bdc946,12.0,2.0,0.16666666666666666,1.0,96.0,4,1,0,0,0
579,32234ad9,2.0,,,,,5,1,0,0,0
580,77b15b7d,1.0,,,,,5,0,1,0,0
581,2e515d51,2.0,,,,,5,0,1,0,0
582,6faabdf2,1.0,,,,,5,1,0,0,0
583,77d64353,1.0,,,,13.0,5,0,1,0,0
584,37a0837e,1.0,,,,,5,0,0,0,0
585,303b1701,1.0,,,,,5,0,1,0,0
586,3dbfcd14,1.0,,,,,5,1,0,0,0
587,12529b31,1.0,,,,,5,0,1,0,0
588,5fdd715e,1.0,,,,3.0,5,1,0,0,0
589,91c02da2,2.0,,,,10.0,5,0,1,0,0
590,0b4c87e0,4.0,,,,,5,1,0,0,0
591,fdb438a5,1.0,,,,1.0,5,1,0,0,0
592,1d762b15,1.0,,,,21.0,5,0,1,0,0
593,aafb01b8,3.0,3.0,1.0,,,5,0,1,0,0
594,ce28e8d6,1.0,,,,,5,1,0,0,0
595,d0c44c5b,1.0,,,,,5,0,1,0,0
596,a5d74579,10.0,,,,8.0,5,0,1,0,0
597,9a0373f1,1.0,,,,,5,0,1,0,0
598,01c0bf0e,1.0,,,,,5,0,1,0,0
599,dac88f2d,6.0,2.0,0.3333333333333333,,10.0,4,1,0,0,0
600,5eb0a22a,1.0,,,,,5,1,0,0,0
601,9bf77a71,1.0,,,,4.0,5,1,0,0,0
602,cb0e3cb7,7.0,,,,12.0,3,1,0,0,0
603,32e355cf,2.0,,,,8.0,5,1,0,0,0
604,134cc999,11.0,2.0,0.18181818181818182,1.0,3.0,5,1,0,0,0
605,5eed4bd7,3.0,,,,158.0,5,0,1,0,0
606,a008b5c4,1.0,,,,,5,1,0,0,0
607,3a44e639,9.0,1.0,0.1111111111111111,,4.0,5,0,1,0,0
608,2c90f768,2.0,1.0,0.5,,3.0,5,1,0,0,0
609,fb23d1c3,1.0,,,,,5,1,0,0,0
610,b189a8b8,3.0,1.0,0.3333333333333333,,10.0,1,0,1,0,0
611,a5d3c172,3.0,1.0,0.3333333333333333,,6.0,5,1,0,0,0
612,facb2e95,1.0,,,,,5,0,1,0,0
613,549acb45,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
614,583bd9b9,,,,,,5,1,0,0,0
615,f3135311,1.0,,,,,5,1,0,0,0
616,883954e0,1.0,,,,,5,1,0,0,0
617,f5e0b71d,,,,,,5,1,0,0,0
618,360675d0,,,,,,5,1,0,0,0
619,cb61f387,3.0,,,,,5,1,0,0,0
620,017fd805,1.0,1.0,1.0,,,5,0,1,0,0
621,dbf8ee34,1.0,,,,,5,1,0,0,0
622,3493d0af,1.0,,,,,5,1,0,0,0
623,39674437,1.0,,,,1.0,5,1,0,0,0
624,99e4baf5,4.0,,,,5.0,5,1,0,0,0
625,de2a1bcb,1.0,,,,2.0,5,0,1,0,0
626,56b0c4d1,7.0,2.0,0.2857142857142857,1.0,9.0,5,1,0,0,0
627,6c5e3983,1.0,,,,,5,1,0,0,0
628,b5ea45de,1.0,,,,,5,0,1,0,0
629,8863d7f2,8.0,,,,15.0,5,1,0,0,0
630,9067fe0c,7.0,,,,3.0,5,1,0,0,0
631,0518b8f2,,,,,,5,1,0,0,0
632,e68cc89a,1.0,1.0,1.0,,,5,1,0,0,0
633,e0848af4,2.0,,,,22.0,5,1,0,0,0
634,1e663648,,,,,,5,1,0,0,0
635,811b25fd,1.0,,,,,5,1,0,0,0
636,cf734779,1.0,1.0,1.0,,,5,1,0,0,0
637,e918f6bc,3.0,,,,,5,1,0,0,0
638,24fdfe14,1.0,,,,6.0,5,1,0,0,0
639,33b6da32,1.0,,,,,5,0,1,0,0
640,62f88039,1.0,,,,,5,1,0,0,0
641,d4749650,5.0,1.0,0.2,,,5,1,0,0,0
642,ed584042,5.0,,,,,5,1,0,0,0
643,d010170b,3.0,,,,7.0,5,1,0,0,0
644,f64d2771,1.0,4.0,4.0,,,5,0,1,0,0
645,27c58569,1.0,,,,,5,0,1,0,0
646,847b40a8,,,,,,5,1,0,0,0
647,aea593cd,3.0,,,1.0,6.0,5,1,0,0,0
648,0d491a97,1.0,1.0,1.0,,,5,1,0,0,0
649,349d9ae5,3.0,,,,,5,1,0,0,0
650,a0cf85b8,1.0,,,,,5,0,1,0,0
651,6775dc29,1.0,,,,2.0,5,0,1,0,0
652,6d654333,,,,,2.0,5,1,0,0,0
653,072647a2,1.0,,,,,5,0,1,0,0
654,daac08c2,1.0,,,,5.0,5,1,0,0,0
655,a7a651a9,1.0,,,,,5,0,0,1,0
656,1c340c9b,7.0,1.0,0.14285714285714285,,,5,1,0,0,0
657,8ed9e6f4,10.0,2.0,0.2,,20.0,3,1,0,0,0
658,0f5caeb3,1.0,,,,2.0,5,1,0,0,0
659,91274e51,1.0,,,,,5,0,1,0,0
660,d411fd33,8.0,2.0,0.25,,,5,1,0,0,0
661,078baec6,2.0,,,,19.0,5,0,1,0,0
662,f3db7ee1,,,,,3.0,5,0,1,0,0
663,393e3cf5,1.0,,,,,5,0,1,0,0
664,bfee020e,2.0,,,,19.0,5,0,1,0,0
665,7aea3adc,2.0,,,,22.0,5,1,0,0,0
666,5dc80ac6,1.0,,,,,5,0,1,0,0
667,14442e02,1.0,,,,,5,0,1,0,0
668,bb62445d,3.0,1.0,0.3333333333333333,1.0,46.0,3,1,0,0,0
669,e0158ab4,1.0,,,,,5,1,0,0,0
670,cd883145,1.0,,,,,5,1,0,0,0
671,9f562de3,1.0,,,,,5,0,1,0,0
672,2d1cc146,1.0,,,,,5,0,1,0,0
673,be8c75e8,1.0,,,,,5,0,1,0,0
674,ac3ed0b2,1.0,,,,,5,1,0,0,0
675,a10fe550,,,,,15.0,5,0,1,0,0
676,5126b888,1.0,,,,2.0,5,0,1,0,0
677,acc30075,,,,,,5,0,1,0,0
678,5aea7aa3,2.0,,,,,5,1,0,0,0
679,3025dc8a,3.0,,,,14.0,5,0,1,0,0
680,4d35bb5c,1.0,,,,,5,1,0,0,0
681,d44b69c9,1.0,,,,3.0,5,0,1,0,0
682,35259134,3.0,,,,,5,0,0,1,0
683,0d68d38e,4.0,3.0,0.75,,,5,1,0,0,0
684,08a82be5,2.0,,,1.0,5.0,5,1,0,0,0
685,5842c17d,,,,,,5,1,0,0,0
686,b261977e,3.0,1.0,0.3333333333333333,,5.0,5,0,1,0,0
687,8aa5e0d6,,,,,10.0,5,0,1,0,0
688,2136c1f9,3.0,,,,17.0,5,0,1,0,0
689,9112e797,1.0,,,,30.0,5,1,0,0,0
690,45228a20,1.0,,,,,5,0,1,0,0
691,22d002ee,1.0,,,,12.0,5,0,1,0,0
692,7a3184e8,,,,,,5,0,1,0,0
693,f33e2cc5,,,,,,5,0,1,0,0
694,04a15614,1.0,,,,,5,1,0,0,0
695,ccc5daa4,1.0,,,,,5,0,1,0,0
696,27d354f3,2.0,2.0,1.0,2.0,9.0,5,1,0,0,0
697,7f302cb0,,,,,,5,1,0,0,0
698,e91e1ac2,2.0,,,,,5,0,1,0,0
699,c0b9e3cb,1.0,,,,,5,1,0,0,0
700,9df21469,1.0,,,,3.0,5,0,1,0,0
701,baf3e801,1.0,1.0,1.0,,,5,1,0,0,0
702,66b1e1fc,1.0,,,,38.0,5,0,1,0,0
703,fdfa8de9,1.0,,,,6.0,5,1,0,0,0
704,cdd8bff0,1.0,,,,3.0,5,0,1,0,0
705,019ac712,1.0,,,,,5,0,1,0,0
706,c96353d2,3.0,,,,,5,0,0,1,0
707,7c10a58f,,,,,,5,1,0,0,0
708,2fb5ba97,2.0,,,,,5,0,1,0,0
709,b1bd9401,2.0,1.0,0.5,,,5,0,1,0,0
710,33fd8777,1.0,,,,16.0,5,0,1,0,0
711,57fda37b,1.0,,,,,5,0,1,0,0
712,d4eeaa42,1.0,,,,2.0,5,1,0,0,0
713,8d4871e5,1.0,,,,,5,0,1,0,0
714,b6188220,2.0,,,,15.0,5,0,1,0,0
715,d8c206b4,3.0,,,,8.0,5,0,1,0,0
716,50ddf0e6,1.0,,,,3.0,5,0,1,0,0
717,4540ea89,3.0,,,,,5,0,1,0,0
718,84a42761,1.0,1.0,1.0,,,5,1,0,0,0
719,8e96b9f3,6.0,,,,4.0,5,1,0,0,0
720,0d4ff378,1.0,,,,,5,1,0,0,0
721,15a387cc,1.0,,,,1.0,5,0,1,0,0
722,1b54d657,1.0,,,1.0,4.0,5,0,1,0,0
723,c662e3b3,,,,,4.0,5,0,1,0,0
724,e5ca4cf8,2.0,,,,3.0,5,0,1,0,0
725,3b63c0e7,2.0,,,,16.0,5,0,1,0,0
726,fb3c6e61,,,,,,5,0,1,0,0
727,36ed4114,2.0,1.0,0.5,,,5,1,0,0,0
728,1c895a10,1.0,,,,,5,1,0,0,0
729,0a76682c,2.0,,,,,5,0,1,0,0
730,d56c55c5,11.0,1.0,0.09090909090909091,,,5,0,1,0,0
731,16240ed7,1.0,,,,,5,1,0,0,0
732,5ccda85d,1.0,,,,,5,1,0,0,0
733,963ef1fb,5.0,,,,1.0,3,0,1,0,0
734,a8ac829f,1.0,,,,1.0,5,1,0,0,0
735,0899e1ff,1.0,,,,,5,0,1,0,0
736,e731b77e,8.0,3.0,0.375,,,5,0,1,0,0
737,9c4c7c4f,1.0,2.0,2.0,,,5,0,1,0,0
738,469142a7,3.0,,,,7.0,5,1,0,0,0
739,38a6d1dc,3.0,,,,,5,1,0,0,0
740,a45ffa3c,1.0,,,,1.0,5,0,1,0,0
741,ac1583f1,7.0,1.0,0.14285714285714285,1.0,14.0,1,0,1,0,0
742,729ae24d,2.0,,,,6.0,5,0,1,0,0
743,09625a4f,1.0,,,,,5,0,1,0,0
744,55c12370,24.0,1.0,0.041666666666666664,,13.0,5,0,1,0,0
745,3f2878c2,4.0,1.0,0.25,,1.0,5,1,0,0,0
746,7bc14702,2.0,,,,,5,1,0,0,0
747,f8b0b255,3.0,,,,69.0,5,0,1,0,0
748,97701505,1.0,,,,,5,1,0,0,0
749,404a56c8,3.0,,,,,5,0,1,0,0
750,845c97aa,2.0,1.0,0.5,,22.0,5,0,1,0,0
751,3250bb4c,7.0,,,,,5,1,0,0,0
752,f008fa79,2.0,3.0,1.5,,7.0,5,1,0,0,0
753,814907c9,1.0,,,,,5,0,1,0,0
754,59c58e14,1.0,,,,,5,0,1,0,0
755,e0cd7123,2.0,,,,,5,0,1,0,0
756,592d9dcc,1.0,,,,15.0,4,0,1,0,0
757,c5d94b7e,1.0,,,,,5,0,1,0,0
758,de42e6be,1.0,,,,,5,0,1,0,0
759,05458471,,,,,,5,0,0,1,0
760,e1bebdaa,1.0,,,,1.0,5,0,1,0,0
761,2e8d8f21,,,,,4.0,5,0,1,0,0
762,16d8c2b9,1.0,,,,,5,0,1,0,0
763,9e150660,2.0,,,,,5,0,1,0,0
764,d99e4964,7.0,1.0,0.14285714285714285,,12.0,5,1,0,0,0
765,775608a9,5.0,1.0,0.2,,,5,1,0,0,0
766,efa4a3a1,1.0,,,1.0,11.0,5,0,1,0,0
767,437c66e6,1.0,,,,,5,0,1,0,0
768,511c06bd,9.0,1.0,0.1111111111111111,,7.0,5,1,0,0,0
769,78c0f1fb,2.0,1.0,0.5,,45.0,5,0,1,0,0
770,a3d2dc66,1.0,,,,,5,0,1,0,0
771,ba1bec4f,1.0,,,,,5,0,1,0,0
772,dba88b07,2.0,,,,,5,0,1,0,0
773,5c915eed,1.0,,,,5.0,5,0,1,0,0
774,e57fce7a,7.0,,,,1.0,5,0,1,0,0
775,59005136,1.0,,,,,5,0,1,0,0
776,d8e679b7,13.0,,,,,5,0,1,0,0
777,05288788,1.0,,,,2.0,5,0,1,0,0
778,b4fb0b1d,1.0,,,,,5,0,1,0,0
779,ec4be165,2.0,2.0,1.0,,13.0,5,0,1,0,0
780,2a2cac40,7.0,,,,,5,1,0,0,0
781,0cdb1b24,2.0,1.0,0.5,,59.0,5,0,1,0,0
782,f3753b33,1.0,,,,,5,1,0,0,0
783,5f0ac9a5,1.0,,,,2.0,5,0,1,0,0
784,966e44f8,1.0,,,,6.0,5,0,1,0,0
785,25b582b8,1.0,,,,2.0,5,0,1,0,0
786,65f8d5cb,1.0,,,,,5,0,0,1,0
787,6a2d3e3f,3.0,,,,,5,0,1,0,0
788,b3c6d9c9,1.0,,,,,5,0,1,0,0
789,e05a69dc,1.0,1.0,1.0,,2.0,5,0,1,0,0
790,686caccf,1.0,,,,,5,0,1,0,0
791,7aaf6a5d,3.0,1.0,0.3333333333333333,,3.0,5,0,1,0,0
792,c879bf57,3.0,,,,53.0,5,0,1,0,0
793,efb19d0b,3.0,,,,,5,0,1,0,0
794,935b71e8,2.0,,,1.0,1.0,3,1,0,0,0
795,1fb36f3d,2.0,,,,2.0,5,1,0,0,0
796,853b6aff,2.0,1.0,0.5,,,5,0,1,0,0
797,069b6014,1.0,,,,,5,0,1,0,0
798,d1234702,6.0,1.0,0.16666666666666666,,,5,1,0,0,0
799,93497a50,1.0,,,,,5,0,1,0,0
800,031bee81,1.0,,,,,5,1,0,0,0
801,66006845,2.0,1.0,0.5,,1.0,5,1,0,0,0
802,562929c8,,,,,33.0,5,1,0,0,0
803,a1366568,4.0,1.0,0.25,,1.0,5,1,0,0,0
804,d4d0574c,8.0,3.0,0.375,,193.0,5,0,1,0,0
805,6804e157,1.0,,,,,5,1,0,0,0
806,a11ca9f4,7.0,1.0,0.14285714285714285,,3.0,5,1,0,0,0
807,b24650a2,4.0,3.0,0.75,,38.0,5,1,0,0,0
808,2a617e51,3.0,1.0,0.3333333333333333,,3.0,5,1,0,0,0
809,daa04243,2.0,,,,13.0,5,0,1,0,0
810,0dbd8428,1.0,,,,1.0,5,0,1,0,0
811,e01cd8f8,3.0,1.0,0.3333333333333333,,22.0,5,1,0,0,0
812,5537640f,1.0,,,,,5,0,1,0,0
813,69e0170f,2.0,1.0,0.5,,7.0,5,1,0,0,0
814,103fe4b6,1.0,,,,,5,0,1,0,0
815,5297ebd0,4.0,2.0,0.5,,,5,1,0,0,0
816,add5b338,1.0,1.0,1.0,,,5,1,0,0,0
817,a1c4090f,2.0,,,,30.0,5,0,1,0,0
818,9ace97a5,1.0,,,,,5,1,0,0,0
819,1a3bbb33,1.0,,,,,5,0,1,0,0
820,66a0de5e,3.0,2.0,0.6666666666666666,,,5,1,0,0,0
821,a36e6fdc,6.0,,,1.0,23.0,5,1,0,0,0
822,a1806313,1.0,,,,,5,0,1,0,0
823,a5387dcc,3.0,,,,,5,0,1,0,0
824,04e15d15,2.0,,,,,4,0,1,0,0
825,f71425b4,1.0,,,,,5,1,0,0,0
826,4e6e0ca0,1.0,,,,,5,0,1,0,0
827,f5b98da1,1.0,,,,,5,0,1,0,0
828,6f832fa2,1.0,,,,,5,1,0,0,0
829,a9c80230,2.0,,,,31.0,3,0,1,0,0
830,8e442787,2.0,1.0,0.5,,,5,1,0,0,0
831,6fe3a568,2.0,1.0,0.5,,1.0,5,1,0,0,0
832,b8d43db3,4.0,1.0,0.25,,5.0,5,1,0,0,0
833,a9eeb58b,7.0,,,,2.0,5,0,1,0,0
834,b0d6ddf1,1.0,,,,1.0,5,1,0,0,0
835,1b384b8d,2.0,,,,,5,0,1,0,0
836,08198e83,3.0,,,,,5,0,1,0,0
837,cd08ab61,1.0,1.0,1.0,,,5,1,0,0,0
838,4d8237e5,8.0,,,,,5,0,1,0,0
839,192e84d1,6.0,2.0,0.3333333333333333,,1.0,5,1,0,0,0
840,208e734b,1.0,,,1.0,5.0,4,0,1,0,0
841,d23b1163,1.0,,,,14.0,5,0,1,0,0
842,81db8dd5,2.0,,,,,5,0,1,0,0
843,0f9d51be,1.0,,,,1.0,5,0,1,0,0
844,0582076c,12.0,,,,48.0,3,0,1,0,0
845,579126ec,1.0,,,,,5,1,0,0,0
846,dc007bc9,4.0,1.0,0.25,,9.0,5,0,1,0,0
847,e763d0f8,1.0,,,,2.0,5,0,1,0,0
848,88f5201b,2.0,,,,3.0,5,0,1,0,0
849,fc307b33,1.0,,,,11.0,5,0,1,0,0
850,3ee07c70,3.0,,,,1.0,5,1,0,0,0
851,801cc131,1.0,,,,,5,1,0,0,0
852,7ccb064f,4.0,1.0,0.25,1.0,,2,1,0,0,0
853,a3fc70c1,2.0,,,,7.0,5,1,0,0,0
854,c35b821c,,,,,,5,1,0,0,0
855,0163bf88,3.0,1.0,0.3333333333333333,,,5,0,0,1,0
856,0ef7f297,3.0,,,,22.0,5,0,1,0,0
857,bf3da248,1.0,,,,11.0,5,0,1,0,0
858,92719a2c,1.0,,,,,5,0,1,0,0
859,c832930f,1.0,,,,,5,0,1,0,0
860,f3fadb05,2.0,,,,,5,0,1,0,0
861,125b5db6,1.0,,,,,5,1,0,0,0
862,65f312a1,2.0,,,,17.0,5,0,1,0,0
863,782a8250,2.0,,,,,5,0,1,0,0
864,6d3bab2f,5.0,7.0,1.4,,,5,0,1,0,0
865,8a0e24c0,2.0,2.0,1.0,,,5,0,1,0,0
866,7ded5da1,1.0,,,,,5,0,1,0,0
867,cd241e93,1.0,,,,,5,0,1,0,0
868,5eeecfe0,13.0,11.0,0.8461538461538461,,24.0,3,0,0,1,0
869,ecbf184c,1.0,,,,,5,0,1,0,0
870,9da5c8dc,7.0,1.0,0.14285714285714285,,23.0,5,0,1,0,0
871,0c26d732,2.0,,,,,5,0,1,0,0
872,7c3d12b2,1.0,,,,,5,1,0,0,0
873,80746f28,2.0,,,,1.0,4,1,0,0,0
874,23f11762,2.0,4.0,2.0,,7.0,5,0,1,0,0
875,5d4b9dc0,1.0,,,,,5,0,1,0,0
876,5a01d36f,4.0,7.0,1.75,,23.0,4,1,0,0,0
877,b58f6306,1.0,,,,3.0,5,0,1,0,0
878,fb48152b,1.0,,,,1.0,5,1,0,0,0
879,3131d12e,1.0,,,,,5,1,0,0,0
880,7dab1178,7.0,3.0,0.42857142857142855,1.0,,5,0,1,0,0
881,8039aded,1.0,,,,,5,0,1,0,0
882,57a4f1f7,1.0,,,,,5,0,1,0,0
883,a7ffa917,24.0,1.0,0.041666666666666664,2.0,255.0,5,0,1,0,0
884,4902ccf4,2.0,,,,14.0,5,1,0,0,0
885,8f6ad0cf,1.0,,,,,5,0,1,0,0
886,958f23cf,1.0,,,,,5,1,0,0,0
887,f79ea750,2.0,1.0,0.5,1.0,60.0,5,0,1,0,0
888,73d5de02,1.0,,,,,5,1,0,0,0
889,9b07516b,10.0,1.0,0.1,1.0,7.0,5,0,1,0,0
890,e573d6b3,8.0,1.0,0.125,,5.0,2,1,0,0,0
891,4b91443f,1.0,,,,4.0,5,1,0,0,0
892,86a6d89c,1.0,,,,6.0,5,0,1,0,0
893,5f8bd27f,1.0,,,,,5,1,0,0,0
894,48b39f36,1.0,,,,,5,0,1,0,0
895,1e1f9bb6,1.0,,,,,5,1,0,0,0
896,3bf1d319,1.0,,,,,5,0,1,0,0
897,577e62c4,1.0,,,,2.0,5,0,1,0,0
898,59a02c7a,1.0,,,,46.0,5,0,1,0,0
899,d96c40d3,6.0,2.0,0.3333333333333333,,3.0,5,1,0,0,0
900,46c2a2b2,1.0,,,3.0,1.0,5,1,0,0,0
901,e0191a9e,2.0,,,,,5,1,0,0,0
902,669e94cc,1.0,,,1.0,22.0,4,1,0,0,0
903,9aa9ca17,1.0,,,,6.0,5,0,1,0,0
904,8eb9c436,3.0,3.0,1.0,,2.0,5,1,0,0,0
905,e837668b,1.0,,,,1.0,5,1,0,0,0
906,e99f661c,2.0,,,,34.0,5,1,0,0,0
907,35126bd3,4.0,,,,29.0,5,1,0,0,0
908,8feb09fc,1.0,,,,41.0,5,1,0,0,0
909,49dd019b,1.0,,,,,5,0,1,0,0
910,ba763f0e,3.0,,,,3.0,5,0,1,0,0
911,412b3889,11.0,4.0,0.36363636363636365,,3.0,5,0,1,0,0
912,c92bee7b,1.0,,,,19.0,5,1,0,0,0
913,8d34d460,3.0,,,,,5,0,1,0,0
914,e1fcb5bb,1.0,,,,1.0,5,1,0,0,0
915,64a87622,4.0,,,,,5,0,1,0,0
916,2c6b5b48,1.0,,,,7.0,5,0,1,0,0
917,a8ece5ba,6.0,2.0,0.3333333333333333,,,5,1,0,0,0
918,207af6fc,2.0,,,,,5,0,1,0,0
919,9851c1a7,1.0,,,,,5,1,0,0,0
920,b3c45e4b,21.0,11.0,0.5238095238095238,,10.0,5,0,1,0,0
921,8d81917c,6.0,2.0,0.3333333333333333,,6.0,5,0,1,0,0
922,b10a91bd,1.0,,,,2.0,5,0,1,0,0
923,10c4a037,2.0,,,,,5,1,0,0,0
924,50fd68d1,4.0,1.0,0.25,,4.0,5,1,0,0,0
925,b4cf1057,1.0,,,,2.0,5,0,1,0,0
926,35aff991,1.0,,,,1.0,5,1,0,0,0
927,d55f97f3,1.0,,,,,5,0,1,0,0
928,8d9bfbe1,2.0,,,,1.0,5,1,0,0,0
929,38b244f3,1.0,,,,7.0,5,0,1,0,0
930,64ac1f09,1.0,,,,,1,0,1,0,0
931,96331f0c,,,,,16.0,5,0,1,0,0
932,1f318dfa,1.0,,,,,5,1,0,0,0
933,fd66d9ab,,,,,22.0,5,0,1,0,0
934,a92dc13e,1.0,,,,,5,1,0,0,0
935,685aebd9,1.0,,,,,5,0,1,0,0
936,98e947dd,3.0,,,,16.0,5,0,1,0,0
937,a7717ecc,9.0,1.0,0.1111111111111111,,3.0,5,1,0,0,0
938,7e871561,3.0,,,,,5,0,1,0,0
939,335b4ec1,1.0,,,,,5,0,1,0,0
940,d155ade2,1.0,,,,,5,0,1,0,0
