,person,cant_device_computer,cant_device_smartphone,cant_device_tablet,cant_device_unknown
583,03f589a0,0.0,0.0,1.0,0.0
584,03f60e32,14.0,0.0,0.0,0.0
585,03f7983d,0.0,1.0,0.0,0.0
586,03f9455b,0.0,1.0,0.0,0.0
587,03f9eb63,0.0,2.0,0.0,0.0
588,03fb9fde,0.0,1.0,0.0,0.0
589,0401277e,0.0,1.0,0.0,0.0
590,04014a58,0.0,1.0,0.0,0.0
591,04026e6d,4.0,0.0,0.0,0.0
592,04034ae8,3.0,0.0,0.0,0.0
593,0403b65b,2.0,0.0,0.0,0.0
594,0404e68f,15.0,0.0,0.0,0.0
595,04068dcd,2.0,0.0,0.0,0.0
596,0406c39e,0.0,1.0,0.0,0.0
597,0408f3f4,2.0,0.0,0.0,0.0
598,040ad2f1,1.0,0.0,0.0,0.0
599,040f38ba,0.0,8.0,0.0,0.0
600,0411efc6,6.0,5.0,0.0,0.0
601,04135452,2.0,0.0,0.0,0.0
602,0413b563,0.0,1.0,0.0,0.0
603,04145809,0.0,8.0,0.0,0.0
604,0414bc4c,1.0,0.0,0.0,0.0
605,0415c30d,1.0,0.0,0.0,0.0
606,041627fe,32.0,0.0,0.0,0.0
607,0417a96d,0.0,1.0,0.0,0.0
608,041a0301,0.0,1.0,0.0,0.0
609,041b49c5,2.0,0.0,0.0,0.0
610,041d7e7c,0.0,1.0,0.0,0.0
611,041dc1c0,0.0,6.0,0.0,0.0
612,041dc456,1.0,0.0,0.0,0.0
613,041e67c8,8.0,0.0,0.0,0.0
614,04218827,1.0,0.0,0.0,0.0
615,042467f9,0.0,0.0,3.0,0.0
616,04247184,0.0,3.0,0.0,0.0
617,042481ae,0.0,5.0,0.0,0.0
618,04287e35,27.0,1.0,0.0,0.0
619,042b0008,0.0,3.0,0.0,0.0
620,042b1af5,0.0,3.0,0.0,0.0
621,042bd446,1.0,5.0,0.0,0.0
622,042ceff2,1.0,0.0,0.0,0.0
623,042daf42,12.0,0.0,0.0,0.0
624,042e28ac,3.0,0.0,0.0,0.0
625,042e3717,0.0,2.0,0.0,0.0
626,0432dba1,0.0,5.0,0.0,0.0
627,04339a2a,0.0,1.0,0.0,0.0
628,04339d40,12.0,0.0,0.0,0.0
629,043498e0,0.0,9.0,0.0,0.0
630,04372918,6.0,0.0,0.0,0.0
631,04386a90,0.0,1.0,0.0,0.0
632,04392952,0.0,45.0,11.0,0.0
633,043a4def,0.0,1.0,0.0,0.0
634,043bbb8c,1.0,27.0,0.0,0.0
635,043da730,0.0,1.0,0.0,0.0
636,043ec736,1.0,54.0,0.0,0.0
637,044009fe,0.0,16.0,0.0,0.0
638,04452b51,2.0,1.0,0.0,0.0
639,0446080d,5.0,0.0,0.0,0.0
640,04462fcd,0.0,6.0,0.0,0.0
641,04463f03,1.0,0.0,0.0,0.0
642,04479796,0.0,5.0,0.0,0.0
643,0448e78c,0.0,2.0,0.0,0.0
644,044bbf67,0.0,18.0,0.0,0.0
645,044c7b95,1.0,0.0,0.0,0.0
646,044cd20c,0.0,1.0,0.0,0.0
647,044df6bc,4.0,0.0,0.0,0.0
648,0450c157,0.0,2.0,0.0,0.0
649,0454bd8b,1.0,0.0,0.0,0.0
650,0454d395,1.0,0.0,0.0,0.0
651,045524b6,0.0,1.0,0.0,0.0
652,0457712f,14.0,0.0,0.0,0.0
653,045a01b7,0.0,6.0,0.0,0.0
654,045ccfc6,7.0,0.0,0.0,0.0
655,045ed46b,4.0,0.0,0.0,0.0
656,045fb3f8,0.0,1.0,0.0,0.0
657,046261a1,0.0,4.0,0.0,0.0
658,046642cb,0.0,4.0,0.0,0.0
659,046d3ba1,2.0,0.0,0.0,0.0
660,046efad8,2.0,0.0,0.0,0.0
661,046f4eee,2.0,0.0,0.0,0.0
662,046f8ccb,0.0,1.0,0.0,0.0
663,04704db7,0.0,3.0,0.0,0.0
664,04706d48,0.0,4.0,0.0,0.0
665,04708f23,9.0,0.0,0.0,0.0
666,0471cda1,0.0,0.0,1.0,0.0
667,047286c8,2.0,0.0,0.0,0.0
668,0473d45c,7.0,0.0,0.0,0.0
669,0473d703,0.0,1.0,0.0,0.0
670,047425e8,0.0,5.0,0.0,0.0
671,047525d7,0.0,1.0,0.0,0.0
672,0478a958,1.0,0.0,0.0,0.0
673,047bf097,0.0,1.0,0.0,0.0
674,047bf4c8,0.0,13.0,0.0,0.0
675,047c5000,0.0,3.0,0.0,0.0
676,047eaf93,0.0,3.0,0.0,0.0
677,047ecdfe,0.0,1.0,0.0,0.0
678,047fecb5,10.0,0.0,0.0,0.0
679,0482fc3a,0.0,2.0,0.0,0.0
680,04858d07,1.0,0.0,0.0,0.0
681,048623e1,0.0,1.0,0.0,0.0
682,04868458,0.0,1.0,0.0,0.0
683,04877609,0.0,13.0,0.0,0.0
684,0487acc0,1.0,0.0,0.0,0.0
685,048a0e28,0.0,0.0,5.0,0.0
686,048a9272,1.0,0.0,0.0,0.0
687,048b2bed,0.0,1.0,0.0,0.0
688,048b7adb,0.0,2.0,0.0,0.0
689,048c1643,0.0,2.0,0.0,0.0
690,048e6ef0,0.0,5.0,0.0,0.0
691,048e8a05,2.0,0.0,0.0,0.0
692,048f0b15,1.0,0.0,0.0,0.0
693,048fe060,2.0,0.0,0.0,0.0
694,0490bc0a,2.0,0.0,0.0,0.0
695,04923a0b,0.0,0.0,1.0,0.0
696,049392e4,1.0,0.0,0.0,0.0
697,04993f2b,1.0,0.0,0.0,0.0
698,049a9e4a,0.0,14.0,0.0,0.0
699,049b4dfb,14.0,0.0,0.0,0.0
700,049c35a9,28.0,9.0,0.0,0.0
701,049c64d6,1.0,3.0,0.0,0.0
702,049da6d9,0.0,1.0,0.0,0.0
703,049eb8ac,2.0,0.0,0.0,0.0
704,04a15614,2.0,0.0,0.0,0.0
705,04a1be72,2.0,0.0,0.0,0.0
706,04a2caa8,1.0,0.0,0.0,0.0
707,04a31cb9,0.0,1.0,0.0,0.0
708,04a5bf7c,1.0,0.0,0.0,0.0
709,04a68895,1.0,0.0,0.0,0.0
710,04a89fe5,2.0,0.0,0.0,0.0
711,04ac1d2b,0.0,2.0,0.0,0.0
712,04ae2dfe,0.0,1.0,0.0,0.0
713,04afcae5,0.0,2.0,0.0,0.0
714,04b0de51,19.0,0.0,0.0,0.0
715,04b134be,0.0,1.0,0.0,0.0
716,04b13fd2,1.0,0.0,0.0,0.0
717,04b3cf8f,0.0,2.0,0.0,0.0
718,04b69fde,2.0,0.0,0.0,0.0
719,04b93ba0,13.0,2.0,0.0,0.0
720,04b93eba,2.0,0.0,0.0,0.0
721,04bbc907,28.0,19.0,0.0,0.0
722,04bfc38e,0.0,0.0,0.0,1.0
723,04c13da6,11.0,0.0,0.0,0.0
724,04c39d24,7.0,0.0,0.0,0.0
725,04c79bf6,0.0,1.0,0.0,0.0
726,04c7ed44,0.0,7.0,0.0,0.0
727,04c8323e,0.0,2.0,0.0,0.0
728,04c9c1ed,1.0,0.0,0.0,0.0
729,04ccd264,0.0,0.0,1.0,0.0
730,04cfa3c4,0.0,2.0,0.0,0.0
731,04cfe908,0.0,3.0,0.0,0.0
732,04d23d88,1.0,0.0,0.0,0.0
733,04d2d0ee,0.0,2.0,0.0,0.0
734,04d2ee78,0.0,1.0,0.0,0.0
735,04d31d7a,0.0,1.0,0.0,0.0
736,04d814ae,4.0,0.0,0.0,0.0
737,04d9cb0e,2.0,0.0,0.0,0.0
738,04dba417,0.0,4.0,0.0,0.0
739,04dc5661,9.0,0.0,0.0,0.0
740,04de8d3e,1.0,0.0,0.0,0.0
741,04ded3e6,0.0,0.0,10.0,0.0
742,04dfc05f,0.0,4.0,0.0,0.0
743,04e15d15,0.0,15.0,0.0,0.0
744,04e48a72,0.0,2.0,0.0,0.0
745,04e5a487,0.0,2.0,0.0,0.0
746,04e667e4,0.0,7.0,0.0,0.0
747,04e6d352,0.0,3.0,0.0,0.0
748,04e7e01f,2.0,0.0,0.0,0.0
749,04edbc20,6.0,0.0,0.0,0.0
750,04ee8093,3.0,0.0,0.0,0.0
751,04f00b27,6.0,0.0,0.0,0.0
752,04f2e560,0.0,3.0,0.0,0.0
753,04f4febe,0.0,1.0,0.0,0.0
754,04fcfce0,0.0,7.0,0.0,0.0
755,05076463,0.0,2.0,0.0,0.0
756,0507e49a,0.0,3.0,0.0,0.0
757,0507e8f2,0.0,1.0,0.0,0.0
758,050956cd,0.0,1.0,0.0,0.0
759,0509bcf4,0.0,2.0,0.0,0.0
760,050bb676,0.0,1.0,0.0,0.0
761,050c6066,0.0,1.0,0.0,0.0
762,050deaa3,0.0,2.0,0.0,0.0
763,050f1a22,0.0,13.0,0.0,0.0
764,051509f1,0.0,2.0,0.0,0.0
765,0515aca9,22.0,0.0,0.0,0.0
766,0517f1f4,6.0,0.0,0.0,0.0
767,0518b8f2,2.0,0.0,0.0,0.0
768,051b11a7,0.0,8.0,0.0,0.0
769,051bee61,4.0,0.0,0.0,0.0
770,05204945,2.0,0.0,0.0,0.0
771,052078d1,4.0,0.0,0.0,0.0
772,052163a1,0.0,7.0,0.0,0.0
773,052231b9,2.0,0.0,0.0,0.0
774,0522a4fa,0.0,2.0,0.0,0.0
775,05237699,1.0,0.0,0.0,0.0
776,05241c33,0.0,1.0,0.0,0.0
777,0527b5ae,3.0,0.0,0.0,0.0
778,05288788,0.0,1.0,0.0,0.0
779,052a0610,3.0,3.0,0.0,0.0
780,052a2d62,0.0,1.0,0.0,0.0
781,052adc12,0.0,3.0,0.0,0.0
782,052d6778,1.0,0.0,0.0,0.0
783,052e394d,0.0,8.0,0.0,0.0
784,05313660,0.0,1.0,0.0,0.0
785,05349582,4.0,2.0,0.0,0.0
786,05369f37,0.0,2.0,0.0,0.0
787,053a1fb6,1.0,0.0,0.0,0.0
788,053b53ed,12.0,0.0,0.0,0.0
789,053c8c48,0.0,38.0,0.0,0.0
790,053ca79c,20.0,0.0,0.0,0.0
791,053db417,0.0,11.0,0.0,0.0
792,053e23ce,1.0,0.0,0.0,0.0
793,054013e8,0.0,2.0,0.0,0.0
794,05415a64,0.0,3.0,0.0,0.0
795,05434466,30.0,0.0,0.0,0.0
796,05445b67,2.0,0.0,0.0,0.0
797,05458471,0.0,0.0,3.0,0.0
798,05473316,0.0,3.0,0.0,0.0
799,05477b14,1.0,0.0,0.0,0.0
800,054885ca,0.0,7.0,0.0,0.0
801,0548aae1,0.0,1.0,0.0,0.0
802,054a0951,0.0,1.0,0.0,0.0
803,054b1dd6,2.0,0.0,0.0,0.0
804,054b4d4b,0.0,2.0,0.0,0.0
805,054c06b7,5.0,0.0,0.0,0.0
806,054e8d43,5.0,0.0,0.0,0.0
807,0552b617,20.0,0.0,0.0,0.0
808,0552ee2b,0.0,1.0,0.0,0.0
809,05566ef0,0.0,2.0,0.0,0.0
810,05567c7b,0.0,7.0,0.0,0.0
811,0556c3b8,4.0,0.0,0.0,0.0
812,05596145,8.0,0.0,0.0,0.0
813,055ce8c8,0.0,4.0,0.0,0.0
814,0564216a,1.0,0.0,0.0,0.0
815,0566e256,1.0,0.0,0.0,0.0
816,0566e9c1,0.0,17.0,0.0,0.0
817,05673798,0.0,7.0,0.0,0.0
818,0567a51f,4.0,0.0,0.0,0.0
819,056bde30,2.0,0.0,0.0,0.0
820,056e7674,0.0,10.0,0.0,0.0
821,056f89d4,2.0,0.0,0.0,0.0
822,0577c4e4,0.0,2.0,0.0,0.0
823,057a408e,1.0,0.0,0.0,0.0
824,057a8bc2,0.0,1.0,0.0,0.0
825,057aa717,2.0,6.0,0.0,0.0
826,057b8da0,0.0,1.0,0.0,0.0
827,057baac6,1.0,0.0,0.0,0.0
828,0582076c,7.0,18.0,0.0,0.0
829,05832043,0.0,4.0,0.0,0.0
830,05842367,1.0,0.0,0.0,0.0
831,05845094,0.0,3.0,0.0,0.0
832,0589bc9f,2.0,0.0,0.0,0.0
833,058c45b3,4.0,0.0,0.0,0.0
834,058d33f5,1.0,0.0,0.0,0.0
835,058e5305,0.0,1.0,0.0,0.0
836,058f8a59,2.0,0.0,0.0,0.0
837,05901e74,2.0,0.0,0.0,0.0
838,0592919f,0.0,15.0,0.0,0.0
839,05947543,0.0,1.0,0.0,0.0
840,0594ae6a,0.0,5.0,0.0,0.0
841,0595673e,0.0,22.0,0.0,0.0
842,059bcf05,3.0,0.0,0.0,0.0
843,059cb926,1.0,0.0,0.0,0.0
844,059d594b,0.0,1.0,0.0,0.0
845,059f4e3c,1.0,0.0,0.0,0.0
846,05a0feb5,31.0,0.0,0.0,0.0
847,05a3f374,1.0,0.0,0.0,0.0
848,05a5137c,1.0,0.0,0.0,0.0
849,05a565eb,1.0,0.0,0.0,0.0
850,05a82598,0.0,2.0,0.0,0.0
851,05a99822,0.0,1.0,0.0,0.0
852,05a9aa0a,0.0,1.0,0.0,0.0
853,05ab0341,1.0,0.0,0.0,0.0
854,05aba175,0.0,2.0,0.0,0.0
855,05ac0937,2.0,2.0,0.0,0.0
856,05ad382c,1.0,0.0,0.0,0.0
857,05b22e4c,0.0,7.0,0.0,0.0
858,05b7d297,0.0,1.0,0.0,0.0
859,05b83408,4.0,0.0,0.0,0.0
860,05b98856,1.0,0.0,0.0,0.0
861,05ba5474,4.0,0.0,0.0,0.0
862,05bbd123,0.0,1.0,0.0,0.0
863,05bd7ac9,0.0,1.0,0.0,0.0
864,05bdae94,1.0,0.0,0.0,0.0
865,05bf14be,2.0,0.0,0.0,0.0
866,05cdf42f,0.0,1.0,0.0,0.0
867,05ce4c68,0.0,5.0,0.0,0.0
868,05d3c1a1,2.0,0.0,0.0,0.0
869,05d47572,0.0,1.0,0.0,0.0
870,05d6426e,4.0,0.0,0.0,0.0
871,05d9ceb0,3.0,3.0,0.0,0.0
872,05df8dea,4.0,0.0,0.0,0.0
873,05e135bf,3.0,0.0,0.0,0.0
874,05e298fd,0.0,1.0,0.0,0.0
875,05e2dc41,0.0,2.0,0.0,0.0
876,05e62dde,4.0,0.0,0.0,0.0
877,05e816e1,0.0,2.0,0.0,0.0
878,05e9dc15,0.0,1.0,0.0,0.0
879,05ec0416,0.0,1.0,0.0,0.0
880,05ede960,0.0,2.0,0.0,0.0
881,05f5d7e6,10.0,0.0,0.0,0.0
882,05f64854,0.0,1.0,0.0,0.0
883,05f9aabd,12.0,0.0,0.0,0.0
884,05fab3e2,0.0,0.0,1.0,0.0
885,05fb7314,0.0,11.0,0.0,0.0
886,05fdf4d4,2.0,0.0,0.0,0.0
887,060080bd,2.0,0.0,0.0,0.0
888,06010f51,0.0,4.0,0.0,0.0
889,0601784e,0.0,12.0,0.0,0.0
890,06036e3c,0.0,1.0,0.0,0.0
891,0603dfa7,0.0,1.0,0.0,0.0
892,06054a70,0.0,16.0,0.0,0.0
893,06077235,1.0,0.0,0.0,0.0
894,060788cf,0.0,1.0,0.0,0.0
895,060cd447,2.0,7.0,0.0,0.0
896,060f1915,2.0,0.0,0.0,0.0
897,0615817a,0.0,4.0,0.0,0.0
898,0616a3c7,8.0,0.0,0.0,0.0
899,0616d0f3,7.0,0.0,0.0,0.0
900,061c36f3,0.0,2.0,0.0,0.0
901,061dfed7,0.0,1.0,0.0,0.0
902,06230959,1.0,0.0,0.0,0.0
903,0623d3b0,0.0,21.0,0.0,0.0
904,062591e3,0.0,1.0,0.0,0.0
905,06260f15,0.0,4.0,0.0,0.0
906,062653c2,0.0,1.0,0.0,0.0
907,06271090,0.0,6.0,0.0,0.0
908,062814c7,0.0,1.0,0.0,0.0
909,06286d66,1.0,0.0,0.0,0.0
910,062d7384,23.0,1.0,0.0,0.0
911,062dd1cb,0.0,9.0,0.0,0.0
912,062f6d02,0.0,2.0,0.0,0.0
913,0630c31f,1.0,0.0,0.0,0.0
914,06340412,0.0,4.0,0.0,0.0
915,06377ced,0.0,4.0,0.0,0.0
916,063af87d,0.0,1.0,0.0,0.0
917,063c2027,0.0,1.0,0.0,0.0
918,06426e62,0.0,1.0,0.0,0.0
919,0645477e,0.0,1.0,0.0,0.0
920,06499837,0.0,1.0,0.0,0.0
921,064b8baf,1.0,0.0,0.0,0.0
922,064c6841,0.0,1.0,0.0,0.0
923,064e0d21,1.0,0.0,0.0,0.0
924,064e923d,2.0,0.0,0.0,0.0
925,064ec6ea,0.0,4.0,0.0,0.0
926,06568d8d,1.0,0.0,0.0,0.0
927,0656c4ea,1.0,0.0,0.0,0.0
928,065a50b6,7.0,0.0,0.0,0.0
929,065b0804,0.0,1.0,0.0,0.0
930,065b4fea,0.0,4.0,0.0,0.0
931,065d92a9,0.0,1.0,0.0,0.0
932,065ead15,0.0,1.0,0.0,0.0
933,065f4a95,15.0,9.0,0.0,0.0
934,065f9118,0.0,2.0,0.0,0.0
935,06627564,1.0,0.0,0.0,0.0
936,06698b9a,1.0,0.0,0.0,0.0
937,066a20aa,1.0,20.0,0.0,0.0
938,066b16ab,0.0,1.0,0.0,0.0
939,066cc592,1.0,0.0,0.0,0.0
940,066d8e1d,4.0,0.0,0.0,0.0
941,066e3023,0.0,4.0,0.0,0.0
942,0673c72a,0.0,8.0,0.0,0.0
943,06786046,0.0,4.0,0.0,0.0
944,06790571,3.0,0.0,0.0,0.0
945,067925f5,25.0,0.0,0.0,0.0
946,06793b28,0.0,2.0,0.0,0.0
947,067d0506,0.0,1.0,0.0,0.0
948,067f8d78,0.0,1.0,0.0,0.0
949,0680b00d,38.0,0.0,0.0,0.0
950,06817d0c,1.0,0.0,0.0,0.0
951,06818d49,0.0,5.0,0.0,0.0
952,06824520,1.0,0.0,0.0,0.0
953,068273dc,0.0,3.0,0.0,0.0
954,06848016,0.0,43.0,0.0,0.0
955,06872f0b,0.0,0.0,1.0,0.0
956,068925fa,0.0,3.0,0.0,0.0
957,06892aa4,1.0,0.0,0.0,0.0
958,0689e931,0.0,1.0,0.0,0.0
959,068af20b,4.0,0.0,0.0,0.0
960,068b6fbb,0.0,1.0,0.0,0.0
961,068b86b4,3.0,0.0,0.0,0.0
962,068b993a,1.0,0.0,0.0,0.0
963,068c6888,6.0,0.0,0.0,0.0
964,068f771c,8.0,0.0,0.0,0.0
965,06904f81,2.0,0.0,0.0,0.0
966,0694a7e5,0.0,1.0,0.0,0.0
967,0696724e,0.0,3.0,0.0,0.0
968,0697a4c2,2.0,0.0,0.0,0.0
969,06989c88,25.0,0.0,0.0,0.0
970,0699cd95,3.0,0.0,0.0,0.0
971,069a72e5,0.0,1.0,0.0,0.0
972,069af641,0.0,4.0,0.0,0.0
973,069b6014,0.0,1.0,0.0,0.0
974,069c5926,22.0,50.0,0.0,0.0
975,069cff7b,6.0,0.0,0.0,0.0
976,069dc6e8,1.0,0.0,0.0,0.0
977,069e9241,0.0,1.0,0.0,0.0
978,06a4dc8f,4.0,0.0,0.0,0.0
979,06a557be,0.0,8.0,0.0,0.0
980,06a762a5,1.0,0.0,0.0,0.0
981,06accde0,0.0,1.0,0.0,0.0
982,06ad410f,6.0,0.0,0.0,0.0
983,06aed509,0.0,1.0,0.0,0.0
984,06aeda65,1.0,0.0,0.0,0.0
985,06b00a11,0.0,1.0,0.0,0.0
986,06b1c34c,0.0,1.0,0.0,0.0
987,06b26eb2,0.0,1.0,0.0,0.0
988,06b27801,1.0,0.0,0.0,0.0
989,06b31ab4,0.0,0.0,0.0,1.0
990,06b3441e,0.0,1.0,0.0,0.0
991,06b6e768,1.0,0.0,0.0,0.0
992,06b9946b,2.0,0.0,0.0,0.0
993,06be1d9b,1.0,0.0,0.0,0.0
994,06c033ec,0.0,0.0,0.0,20.0
995,06c0a0d5,2.0,0.0,0.0,0.0
996,06c0db23,6.0,0.0,0.0,0.0
997,06c1e159,1.0,0.0,0.0,0.0
998,06c1fbb3,0.0,24.0,0.0,0.0
999,06c4d812,0.0,1.0,0.0,0.0
1000,06c5a2ff,1.0,0.0,0.0,0.0
1001,06c6384c,1.0,0.0,0.0,0.0
1002,06c929c1,3.0,0.0,0.0,0.0
1003,06caa05f,0.0,1.0,0.0,0.0
1004,06cd617a,0.0,1.0,0.0,0.0
1005,06cdc70f,0.0,16.0,0.0,0.0
1006,06cea49d,0.0,6.0,0.0,0.0
1007,06cea6ea,0.0,1.0,0.0,0.0
1008,06d1d6c5,0.0,2.0,0.0,0.0
1009,06d1dcaa,2.0,0.0,0.0,0.0
1010,06d322d3,0.0,2.0,0.0,0.0
1011,06d3a74d,0.0,22.0,0.0,0.0
1012,06d450a7,2.0,0.0,0.0,0.0
1013,06d54c8f,6.0,0.0,0.0,0.0
1014,06d72f24,1.0,0.0,0.0,0.0
1015,06d8c28c,1.0,0.0,0.0,0.0
1016,06db4ca8,1.0,0.0,0.0,0.0
1017,06dcde6c,5.0,0.0,0.0,0.0
1018,06df0741,7.0,0.0,0.0,0.0
1019,06df5403,5.0,0.0,0.0,0.0
1020,06e43b24,0.0,1.0,0.0,0.0
1021,06e4b8c8,1.0,0.0,0.0,0.0
1022,06e55267,2.0,0.0,0.0,0.0
1023,06e6349b,0.0,3.0,0.0,0.0
1024,06ea2c68,0.0,1.0,0.0,0.0
1025,06ed04d6,101.0,1.0,0.0,0.0
1026,06eeb3e7,0.0,9.0,0.0,0.0
1027,06ef2afb,2.0,0.0,0.0,0.0
1028,06f206fe,0.0,2.0,0.0,0.0
1029,06f39a3e,0.0,4.0,0.0,0.0
1030,06f41e53,1.0,0.0,0.0,0.0
1031,06f65cf4,1.0,0.0,0.0,0.0
1032,06f6975e,1.0,0.0,0.0,0.0
1033,06f953fe,0.0,1.0,0.0,0.0
1034,06f9b57a,6.0,0.0,0.0,0.0
1035,06fba151,1.0,0.0,0.0,0.0
1036,06fcbc94,7.0,0.0,0.0,0.0
1037,07082868,0.0,6.0,0.0,0.0
1038,0709b7b5,0.0,10.0,0.0,0.0
1039,070b29c0,0.0,1.0,0.0,0.0
1040,070e6622,2.0,0.0,0.0,0.0
1041,070e8c97,0.0,1.0,0.0,0.0
1042,070f0eff,0.0,5.0,0.0,0.0
1043,070f9a0b,0.0,12.0,0.0,0.0
1044,07110547,1.0,0.0,0.0,0.0
1045,071287f9,1.0,0.0,0.0,0.0
1046,07129e4c,18.0,0.0,0.0,0.0
1047,07136e35,0.0,1.0,0.0,0.0
1048,0717754f,0.0,1.0,0.0,0.0
1049,0718385a,0.0,8.0,0.0,0.0
1050,071abc4f,0.0,16.0,0.0,0.0
1051,071dabb9,1.0,0.0,0.0,0.0
1052,071e2196,0.0,6.0,0.0,0.0
1053,071e79e1,3.0,0.0,0.0,0.0
1054,0720b80e,0.0,9.0,0.0,0.0
1055,0720d357,0.0,1.0,0.0,0.0
1056,0721ccda,0.0,1.0,0.0,0.0
1057,072647a2,0.0,4.0,0.0,0.0
1058,072a96a1,14.0,0.0,0.0,0.0
1059,072ec6d2,0.0,1.0,0.0,0.0
1060,07314959,0.0,1.0,0.0,0.0
1061,0732ac8c,14.0,0.0,0.0,0.0
1062,0734d99b,0.0,2.0,0.0,0.0
1063,073c89dc,0.0,5.0,0.0,0.0
1064,073cdd36,0.0,14.0,0.0,0.0
1065,073e697a,4.0,0.0,0.0,0.0
1066,073fd043,0.0,3.0,0.0,0.0
1067,07420dec,7.0,0.0,0.0,0.0
1068,0744ba92,11.0,0.0,0.0,0.0
1069,074611db,1.0,0.0,0.0,0.0
1070,07487d3e,0.0,2.0,0.0,0.0
1071,07535fbd,3.0,0.0,0.0,0.0
1072,0755e63e,3.0,0.0,0.0,0.0
1073,0756e3ad,1.0,0.0,0.0,0.0
1074,07572aeb,3.0,0.0,0.0,0.0
1075,07578f08,0.0,26.0,0.0,0.0
1076,075829e4,1.0,0.0,0.0,0.0
1077,075851dd,4.0,0.0,0.0,0.0
1078,0758bd0b,5.0,0.0,0.0,0.0
1079,075b00a8,1.0,0.0,0.0,0.0
1080,075c5198,0.0,5.0,0.0,0.0
1081,075e85f8,6.0,0.0,0.0,0.0
1082,075f8c45,1.0,0.0,0.0,0.0
1083,07639dc4,0.0,1.0,0.0,0.0
1084,0763d438,0.0,1.0,0.0,0.0
1085,0765990d,34.0,0.0,0.0,0.0
1086,076a4754,1.0,0.0,0.0,0.0
1087,076b782d,0.0,1.0,0.0,0.0
1088,076cf4cd,20.0,0.0,0.0,0.0
1089,076d2903,0.0,1.0,0.0,0.0
1090,07709f79,0.0,1.0,0.0,0.0
1091,0773ee15,0.0,9.0,0.0,0.0
1092,0774872c,0.0,2.0,0.0,0.0
1093,0776c1f0,0.0,1.0,0.0,0.0
1094,077ae831,0.0,1.0,0.0,0.0
1095,077bd29b,1.0,0.0,0.0,0.0
1096,077cd12c,0.0,7.0,0.0,0.0
1097,077d3da7,0.0,1.0,0.0,0.0
1098,077d4d9f,31.0,0.0,0.0,0.0
1099,077e8564,0.0,1.0,0.0,0.0
1100,07865fdb,5.0,0.0,0.0,0.0
1101,07876886,0.0,4.0,0.0,0.0
1102,07891a0d,2.0,8.0,0.0,0.0
1103,078baec6,0.0,7.0,0.0,0.0
1104,07932a1f,0.0,2.0,0.0,0.0
1105,0794d197,0.0,2.0,0.0,0.0
1106,079532d3,7.0,0.0,0.0,0.0
1107,079aeac7,2.0,0.0,0.0,0.0
1108,079bdbe4,1.0,0.0,0.0,0.0
1109,07a0af0b,1.0,0.0,0.0,0.0
1110,07a39f46,0.0,4.0,0.0,0.0
1111,07a578c6,15.0,0.0,0.0,0.0
1112,07a60895,1.0,0.0,0.0,0.0
1113,07a6b774,5.0,0.0,0.0,0.0
1114,07a7e6be,0.0,6.0,0.0,0.0
1115,07a887ed,0.0,2.0,0.0,0.0
1116,07aabe67,0.0,72.0,1.0,0.0
1117,07ab5c99,2.0,24.0,0.0,0.0
1118,07ad7c88,7.0,0.0,0.0,0.0
1119,07aff1c4,0.0,2.0,0.0,0.0
1120,07b01d56,6.0,0.0,0.0,0.0
1121,07b0a7a8,0.0,1.0,0.0,0.0
1122,07b22fcb,1.0,0.0,0.0,0.0
1123,07b2319f,0.0,1.0,0.0,0.0
1124,07b331d6,0.0,3.0,0.0,0.0
1125,07b7487d,1.0,0.0,0.0,0.0
1126,07b7d242,6.0,0.0,0.0,0.0
1127,07b96270,0.0,5.0,0.0,0.0
1128,07b99a01,19.0,0.0,0.0,0.0
1129,07b9f8ae,1.0,0.0,0.0,0.0
1130,07ba73bf,0.0,5.0,0.0,0.0
1131,07c3a2da,0.0,2.0,0.0,0.0
1132,07c4624f,0.0,1.0,0.0,0.0
1133,07c8ebeb,3.0,0.0,0.0,0.0
1134,07c9beeb,1.0,0.0,0.0,0.0
1135,07ccd549,0.0,14.0,0.0,0.0
1136,07cdc12c,34.0,11.0,0.0,0.0
1137,07cde923,35.0,25.0,0.0,0.0
1138,07cf3937,3.0,0.0,0.0,0.0
1139,07d02c79,0.0,5.0,0.0,0.0
1140,07d0810d,0.0,3.0,0.0,0.0
1141,07d6e133,0.0,2.0,0.0,0.0
1142,07d8c1ac,12.0,0.0,0.0,0.0
1143,07db4e73,1.0,0.0,0.0,0.0
1144,07e10e17,0.0,15.0,0.0,0.0
1145,07e631f2,0.0,6.0,0.0,0.0
1146,07e662e9,1.0,0.0,0.0,0.0
1147,07e69681,0.0,2.0,0.0,0.0
1148,07e6e71f,0.0,4.0,0.0,0.0
1149,07e6f8c2,0.0,2.0,0.0,0.0
1150,07ea5933,3.0,0.0,0.0,0.0
1151,07eda19a,0.0,1.0,0.0,0.0
1152,07f04dee,7.0,0.0,0.0,0.0
1153,07f124fe,0.0,5.0,0.0,0.0
1154,07f26ce1,0.0,1.0,0.0,0.0
1155,07f2d434,3.0,7.0,0.0,0.0
1156,07f40b00,5.0,0.0,0.0,0.0
1157,07f42646,35.0,14.0,0.0,0.0
1158,07f42a13,0.0,1.0,0.0,0.0
1159,07f4c801,0.0,10.0,0.0,0.0
1160,07f4fec1,1.0,0.0,0.0,0.0
