person,marca_favorita_apple,marca_favorita_asus,marca_favorita_lenovo,marca_favorita_lg,marca_favorita_motorola,marca_favorita_no tiene,marca_favorita_quantum,marca_favorita_samsung,marca_favorita_sony,nivel_de_actividad_Muy Bajo,nivel_de_actividad_Bajo,nivel_de_actividad_Medio,nivel_de_actividad_Alto,nivel_de_actividad_Muy Alto,dias_en_plataforma,dias_distintos_con_eventos,eventos_totales_generados
021b35b5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.014560185185185185,1,35
021e1312,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001273148148148148,1,4
021ececb,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004143518518518519,1,15
021f11c8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.998090277777777,6,115
02208eb6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.887997685185185,3,33
0222570f,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.221944444444443,7,79
022260de,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.505416666666665,4,29
0222a169,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70.83924768518519,3,45
02238440,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.025300925925925925,1,35
0224b8b0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0022685185185185187,1,5
0225aa7c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24.981631944444445,3,12
0225de65,0,0,0,0,0,0,0,1,0,1,0,0,0,0,110.40393518518519,3,19
02274195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004525462962962963,1,8
0227ae9b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.009409722222222222,1,8
02285678,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27.640578703703703,2,11
0228b475,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2717939814814816,3,31
0228c93a,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.062881944444444,6,87
02298b4a,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.8242476851851857,3,62
022b69a7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.552662037037038,15,318
022bd951,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0011689814814814816,1,6
022c05dd,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9437615740740741,2,16
022c083c,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27.208449074074075,14,386
022ca64b,1,0,0,0,0,0,0,0,0,0,0,0,0,1,137.87831018518517,38,468
023039b3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73.15548611111112,3,49
023215f7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.734837962962965,2,50
0233c7ed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020266203703703703,1,44
0234045a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64.4475462962963,2,34
0234e8f5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10266203703703704,1,45
0234f3d7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96.9934837962963,2,25
0235896a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.01642361111111111,1,36
02363ce4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003599537037037037,1,29
023e49e4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.096655092592592,3,25
023fafbb,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00010416666666666667,1,4
02417ee2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.476655092592592,2,63
0244969f,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0218171296296297,3,15
02452978,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.5786805555555556,3,19
0246242b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20.57976851851852,6,88
0247c9fc,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3492245370370371,1,13
024803ab,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0024652777777777776,1,14
02481958,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.017141203703703704,1,8
02496e75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0038888888888888888,1,15
024b9c24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.15278935185185,13,310
024ceac4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.022025462962962965,1,21
024ffb9b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0021527777777777778,1,6
0256b30a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,69.10005787037036,4,123
0256c879,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0016435185185185185,1,10
0256dfc5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.787037037037037e-05,1,4
025e1ccc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.347951388888887,2,21
02603929,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.021238425925925928,1,37
02633ebf,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2909143518518518,1,31
02648ca1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.006608796296296297,1,12
02694196,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.924664351851852,4,44
026b4007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00015046296296296297,1,4
026b66ef,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002314814814814815,1,4
0270a59f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85.03950231481481,14,98
027870af,0,0,0,0,0,0,0,1,0,0,0,1,0,0,118.21269675925926,19,129
0279a6c7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.691030092592594,3,50
027b809f,0,0,0,0,0,0,0,1,0,1,0,0,0,0,43.9425925925926,3,44
027cb5c9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03996527777777778,2,13
027e9637,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0018402777777777777,1,10
0280a93d,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28.528171296296296,18,181
02875920,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49.78277777777778,4,29
0287661f,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.707685185185186,7,69
02878a11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.891400462962963,2,16
028d0864,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004155092592592592,1,14
028ed1ae,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.76449074074074,3,62
028f05c4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.004398148148148,2,20
02973cb9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000625,1,9
0297fc1e,1,0,0,0,0,0,0,0,0,0,0,0,0,1,138.53724537037036,59,567
029889eb,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17.001469907407408,6,65
0299c90c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0078009259259259256,1,8
029a5c8b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00011574074074074075,1,4
029e25de,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06950231481481481,1,9
029e5749,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004039351851851852,1,27
02a11379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,142.82271990740742,4,72
02a14ee3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.459131944444444,5,52
02a510fe,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00525462962962963,1,25
02a6d3ac,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0006828703703703705,1,5
02a6da92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72.789375,19,217
02a72984,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.016122685185185184,1,34
02a88a33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.198043981481481,2,44
02a9fd4c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.763958333333333,5,32
02aa0266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0007638888888888889,1,5
02aa734f,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.004861111111111111,1,14
02aa83c1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.025787037037037035,1,8
02aaf943,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.1833796296296297,2,8
02ac4fca,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0010416666666666667,1,8
02b02d37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0008333333333333334,1,8
02b0cd5c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.893599537037039,2,26
02b10e44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5683449074074074,2,41
02b13444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004594907407407408,1,22
02b51109,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.27621527777777777,1,91
02b8d9d5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34.49230324074074,2,21
02ba6bb6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00042824074074074075,1,10
02ba82a5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1
02bda531,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.873703703703704,4,33
02bf0143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.981261574074074,3,46
02c2eb63,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0015046296296296296,1,6
02c30caa,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.993553240740741,8,49
02c3960c,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.010289351851851852,1,7
02c66b97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0028472222222222223,2,11
02c73278,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0038425925925925928,1,11
02c9e5c7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,59.028055555555554,2,181
02c9f7a6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.002523148148148148,1,15
02cec30a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8031134259259259,2,10
02d1f846,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0004398148148148148,1,4
02d42846,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.01150462962962963,1,16
02d80cb2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.806550925925926,3,57
02d90731,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00020833333333333335,1,5
02d93f65,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7557291666666668,2,26
02dbbcba,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.031979166666667,2,40
02dd38ce,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50.98767361111111,26,479
02de19f7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,68.39712962962963,2,16
02e0a3c2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.015856481481481482,1,37
02e1a150,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6247569444444444,2,45
02e465f4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.682800925925925,11,200
02e59a44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.818530092592592,2,15
02e5a11c,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.02627314814814815,1,13
02e65ce8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42.15084490740741,6,98
02e72974,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0010069444444444444,1,13
02e7d329,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.010243055555555556,1,22
02ea26c5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.006377314814814815,1,21
02eb0a9e,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04055555555555555,1,67
02ec2f23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9854745370370375,2,20
02ecd2d2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21.367905092592594,3,41
02ecfb15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0006481481481481481,1,4
02eefc32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9657291666666666,2,26
02f01ea9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0024421296296296296,1,19
02f0635f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48.95520833333333,5,129
02f14240,0,0,0,0,0,0,0,1,0,0,0,0,0,1,126.02405092592592,98,1798
02f2b7b1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00962962962962963,1,8
02f578dc,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.006400462962962963,1,32
02f5c581,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.167175925925926,3,24
02f792fc,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15.932650462962963,4,19
02f82b20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25.909583333333334,2,15
02fb0b61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0131828703703705,2,19
02fb0bea,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.007291666666666667,1,12
02fb1a77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,111.08171296296297,4,15
02fc0bf8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.08888888888889,12,298
02fe14e6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.945567129629629,4,32
02ff33f4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00016203703703703703,1,4
030071f1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22.467141203703708,5,55
03020198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.221851851851852,2,17
03042e4a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28.086574074074075,2,14
03066c47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0006597222222222222,1,6
030712a0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.026782407407407408,1,15
0307f75d,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14.274918981481482,7,104
030c5d84,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.003981481481481482,1,5
030c803c,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9670486111111116,4,178
030cdb09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29.657025462962963,3,50
03100f48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.942766203703703,5,90
0310a8cd,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0022337962962962962,1,6
0311c318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,117.02604166666667,5,30
0318fd8d,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07231481481481482,1,14
031bee81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15.633715277777778,2,26
031e80e3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.07366898148148149,1,18
031ee7cc,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9758912037037037,2,42
031fcae5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,71.77385416666667,21,372
0321ecd6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20.25150462962963,6,75
03264a2e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54.23628472222222,2,25
0328af6d,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.05361111111111111,1,14
032a13f5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5877777777777777,1,54
032c90dd,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0008912037037037037,1,5
032eb0b8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7675578703703704,1,65
032ecde2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0020833333333333333,1,13
032fb2c8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0001388888888888889,1,4
03302054,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.01685185185185185,1,34
0330b185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0609027777777778,2,99
0332afbe,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.095347222222222,2,20
0337d5ce,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.32349537037037,16,272
0338a1ea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17895833333333336,2,20
03413393,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.027789351851852,2,7
0341c285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31148148148148147,1,12
0341e2a2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56.71104166666667,11,52
03421604,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0945138888888889,1,16
0343534b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
03439225,0,0,0,0,0,0,0,1,0,0,0,0,0,1,147.09828703703704,45,344
03490d00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0007407407407407407,1,13
034ab8b8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2273726851851852,2,26
034aee83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.10173611111111,3,31
034e4f2f,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.176967592592593,7,123
034ec132,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14.845243055555555,2,18
034fbc8a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0004050925925925926,1,5
0352d9b3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9162152777777777,3,43
03533e4f,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.5697222222222225,4,47
0353af22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,133.44175925925927,22,184
035626f1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,58.27318287037037,2,19
0357a791,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.852488425925927,2,19
035be698,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.157384259259259,5,53
035c9c3c,0,0,0,0,1,0,0,0,0,1,0,0,0,0,75.32574074074074,4,62
035ff4f3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.534386574074073,6,87
03630617,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.788020833333334,2,43
03631044,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012766203703703703,1,27
03654863,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.10461805555555556,1,19
036647bb,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9757060185185186,2,22
03665977,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0022916666666666667,1,16
0366a065,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00974537037037037,2,12
0368b777,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006666666666666667,1,16
036cdf5a,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9495717592592596,4,33
036d3644,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.924849537037037,2,68
03739332,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0006018518518518519,1,5
03754d73,0,0,0,0,0,0,0,1,0,1,0,0,0,0,42.565613425925925,6,37
03759a7b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.944444444444444e-05,1,8
0378916d,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0009606481481481482,1,6
037a2f9e,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.236215277777777,5,46
037b36f8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84.95836805555555,2,34
037bf2d2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.907314814814815,2,46
037c8a2b,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.034027777777777775,2,16
037f094d,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02991898148148148,1,106
037f3cec,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.082280092592594,6,22
0382adc4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30.14671296296296,10,147
03836d05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009548611111111112,1,29
03841432,0,0,0,0,1,0,0,0,0,0,1,0,0,0,43.5097800925926,7,61
0384b2bd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00011574074074074075,1,4
0384dbbf,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00015046296296296297,1,4
038d2328,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.1515625,3,45
038e3cd5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00016203703703703703,1,4
0391da64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0030324074074074073,1,7
0393253c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.818553240740741,3,16
03978515,0,0,0,0,0,0,0,1,0,1,0,0,0,0,85.2005787037037,4,81
039a1fa7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333680555555556,3,535
039c02c5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.143900462962963,2,20
039ccd71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.1153125,2,35
039d87dc,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.901585648148148,4,74
039fe371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008263888888888888,1,25
03a07318,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,3
03a0d815,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20.849282407407408,3,27
03a11e22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.297731481481481,4,534
03a1b4d1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.26869212962963,2,24
03a5acfb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.206574074074075,2,19
03a67237,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0096875,1,13
03a67b1c,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6985648148148149,2,89
03a7662e,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.003275462962962963,1,7
03aa060a,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.003912037037037037,1,15
03aa82cb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0006828703703703705,1,9
03ab59d3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6738310185185186,3,46
03ae1796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78.30969907407408,4,79
03af5596,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,3
03b30b1a,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0004166666666666667,1,4
03b3aa5c,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09108796296296297,1,25
03b7f5bb,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.017986111111112,3,20
03b7f931,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.330150462962963,2,33
03b999c7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71.73340277777778,22,426
03bb6dc9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002210648148148148,1,16
03bcd854,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0028125000000000003,1,6
03bd1506,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.030648148148148147,2,9
03bfba07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62.69263888888889,14,171
03c2b5c1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,57.92572916666666,13,325
03c2b649,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1277199074074074,1,45
03c2bb80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9574074074074074,2,118
03c58152,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0007175925925925927,1,4
03c5f42d,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0002546296296296296,1,4
03c6c909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002534722222222222,1,4
03c6dbf0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.004768518518518518,1,40
03c72157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0503819444444447,2,98
03c81048,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0016782407407407408,1,8
03c815a4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.80681712962963,2,10
03c99f07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.149259259259259,2,43
03cc74c0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00017361111111111114,1,4
03cfb24d,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59.96607638888889,13,157
03d1dc12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.259259259259259e-05,1,4
03d2422e,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.007233796296296296,1,11
03d242c6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,43.94552083333334,3,88
03d269f6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.260891203703704,12,120
03d5db8f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002766203703703704,1,7
03d85b53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9529050925925926,2,25
03da112f,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.004710648148148148,1,22
03da16b8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010567129629629631,1,11
03db7c49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.07395833333333333,1,5
03db8124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72.73952546296296,5,273
03dc6595,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.028148148148148,4,28
03dde3a4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0003125,1,4
03de79e8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0005208333333333333,1,7
03dec268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00016203703703703703,1,4
03e36bd0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0002546296296296296,1,4
03e50576,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.638449074074074,6,50
03e5b74b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0007291666666666667,1,5
03e61256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.640115740740741,2,29
03e69cc8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00020833333333333335,1,2
03e9630c,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.009050925925925926,1,22
03ea1c12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.332233796296296,3,64
03eb4dd6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.295335648148148,2,18
03edc574,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6896180555555556,2,25
03edef0c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001388888888888889,1,4
03f124c5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.91755787037037,2,31
03f1562e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.443599537037037,3,54
03f4ffdf,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.012777777777777779,1,16
03f589a0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001377314814814815,1,8
03f60e32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.22355324074076,13,134
03f7983d,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.259259259259259e-05,1,4
03f9455b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0032523148148148147,1,7
03f9eb63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0591550925925928,2,29
03fb9fde,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.002361111111111111,1,9
0401277e,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1,2
04014a58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004085648148148148,1,6
