,person,has_converted_before,most_viewed_sku,most_viewed_color_Preto,most_viewed_color_Branco,most_viewed_color_Dourado,region_brasil_Sao Paulo,region_brasil_Unknown,region_brasil_Minas Gerais
476,19fcbcd5,1.0,9973.0,0,0,1,1,0,0
477,1a01ee85,1.0,6875.0,0,0,0,0,0,1
478,1a0a0999,1.0,9427.0,0,0,0,0,0,1
479,1a2e3e29,1.0,8443.0,1,0,0,1,0,0
480,1a59ae16,1.0,6929.0,0,0,0,0,0,0
481,1a684dec,1.0,6357.0,1,0,0,1,0,0
482,1a84c22e,1.0,7713.0,1,0,0,0,0,0
483,1a85c973,1.0,7182.0,0,0,1,0,0,1
484,1a92ca14,1.0,6413.0,0,0,1,1,0,0
485,1aaed8de,1.0,6371.0,0,0,1,0,0,1
486,1abff5d5,1.0,3647.0,0,1,0,0,0,1
487,1ad90875,1.0,10477.0,1,0,0,1,0,0
488,1af40b78,1.0,6805.0,0,1,0,1,0,0
489,1b0ec4ec,1.0,7001.0,0,0,0,0,0,0
490,1b19ab63,1.0,723.0,1,0,0,0,0,0
491,1b38d6e6,1.0,6371.0,0,0,1,0,0,1
492,1b3988a7,1.0,508.0,1,0,0,0,0,0
493,1b39b55b,1.0,6369.0,0,0,1,1,0,0
494,1b3c4385,1.0,1325.0,0,0,0,0,0,0
495,1b51506e,1.0,6707.0,0,1,0,0,0,0
496,1b71927c,1.0,11374.0,1,0,0,1,0,0
497,1b9e32ee,1.0,6649.0,0,1,0,0,1,0
498,1bb0ac90,1.0,10393.0,0,0,0,1,0,0
499,1bbad04b,1.0,8443.0,1,0,0,0,0,0
500,1bd1b394,1.0,3373.0,1,0,0,0,0,0
501,1bd2d65f,1.0,1325.0,0,0,0,0,0,0
502,1bd416e1,1.0,8302.0,0,0,1,0,0,0
503,1beb21db,1.0,7574.0,0,1,0,1,0,0
504,1bf6a8b6,1.0,12760.0,1,0,0,1,0,0
505,1c019918,1.0,11708.0,1,0,0,0,0,0
506,1c0d8a13,1.0,2796.0,1,0,0,0,0,1
507,1c1adc83,1.0,7630.0,1,0,0,0,1,0
508,1c340c9b,1.0,7966.0,1,0,0,0,1,0
509,1c4a2a14,1.0,7700.0,1,0,0,0,0,1
510,1c55efb5,1.0,9358.0,1,0,0,1,0,0
511,1c5b5407,1.0,10350.0,1,0,0,0,0,0
512,1c60e88e,1.0,6370.0,0,0,1,0,0,0
513,1c72bc0f,1.0,10856.0,1,0,0,0,0,0
514,1c7b7438,1.0,10100.0,0,0,0,1,0,0
515,1c83776e,1.0,893.0,0,0,1,0,0,0
516,1c83d2d8,1.0,6413.0,0,0,1,0,0,1
517,1ca3b049,1.0,4583.0,1,0,0,0,1,0
518,1cb6063b,1.0,12604.0,0,1,0,0,0,0
519,1cb806ef,1.0,6411.0,0,0,1,0,0,0
520,1cd4e440,1.0,2833.0,0,0,0,1,0,0
521,1ce8c85a,1.0,1342.0,0,0,1,1,0,0
522,1cee07cd,1.0,1309.0,0,0,1,0,1,0
523,1cfa87f1,1.0,6369.0,1,0,0,0,0,0
524,1d1c03d6,1.0,10350.0,1,0,0,1,0,0
525,1d344bfe,1.0,6370.0,0,0,1,0,0,1
526,1d3ab1e7,1.0,12746.0,0,0,0,1,0,0
527,1d896864,1.0,12550.0,0,0,0,1,0,0
528,1db098ed,1.0,12732.0,0,0,0,1,0,0
529,1db4ebaa,1.0,3647.0,0,1,0,0,1,0
530,1dd01800,1.0,10897.0,0,0,1,0,0,0
531,1dd92b46,1.0,5280.0,0,1,0,0,0,0
532,1dec914f,1.0,9272.0,0,0,1,1,0,0
533,1df5220f,1.0,6847.0,0,0,1,0,1,0
534,1dfc4c54,1.0,312.0,0,0,1,0,0,0
535,1e0be7fa,1.0,506.0,1,0,0,0,0,1
536,1e181fac,1.0,7392.0,1,0,0,1,0,0
537,1e1952e7,1.0,6356.0,1,0,0,0,0,0
538,1e19ed78,1.0,12786.0,0,0,1,0,1,0
539,1e24da66,1.0,12394.0,0,1,0,0,0,0
540,1e2d3567,1.0,12788.0,0,0,0,1,0,0
541,1e32ded5,1.0,2710.0,0,1,0,0,0,0
542,1e4e7ddc,1.0,7253.0,0,0,1,0,0,0
543,1e6b78f8,1.0,283.0,0,0,0,0,0,0
544,1e74297d,1.0,3299.0,0,0,1,0,0,0
545,1e76b51e,1.0,7252.0,0,0,1,0,0,0
546,1e7d5dcc,1.0,11416.0,1,0,0,0,0,1
547,1e87d501,1.0,6972.0,0,0,0,1,0,0
548,1ea5337e,1.0,9370.0,0,0,1,0,0,0
549,1ebc8a7d,1.0,12618.0,1,0,0,0,0,0
550,1ebc9c2e,1.0,2889.0,1,0,0,0,0,0
551,1ebd1208,1.0,1334.0,0,0,0,0,0,0
552,1f19b8e2,1.0,8483.0,0,0,1,1,0,0
553,1f1d6ba0,1.0,8443.0,1,0,0,1,0,0
554,1f31a633,1.0,6649.0,1,0,0,0,0,0
555,1f4324c1,1.0,10939.0,1,0,0,1,0,0
556,1f4ec7a3,1.0,12002.0,1,0,0,0,0,0
557,1f5b75f3,1.0,3180.0,1,0,0,0,0,1
558,1f6109b9,1.0,6357.0,1,0,0,0,0,0
559,1f6343e2,1.0,6023.0,0,0,1,0,0,0
560,1f7e79ef,1.0,8441.0,1,0,0,0,0,1
561,1f908075,1.0,7701.0,1,0,0,1,0,0
562,1f97fdbe,1.0,1341.0,0,0,1,0,1,0
563,1f9b93ed,1.0,12620.0,1,0,0,0,0,0
564,1fd6a5ad,1.0,975.0,1,0,0,1,0,0
565,1fdab8bf,1.0,2699.0,0,0,1,0,0,0
566,1fe15400,1.0,9274.0,0,0,1,0,0,0
567,1fe3585e,1.0,6023.0,0,0,1,0,0,0
568,1fe5dd13,1.0,6832.0,0,0,0,0,1,0
569,20244ac6,1.0,3707.0,1,0,0,0,1,0
570,20261dc4,1.0,2889.0,1,0,0,0,1,0
571,2027f819,1.0,3371.0,0,0,1,0,0,1
572,2033072b,1.0,2829.0,0,0,0,0,0,1
573,203881b1,1.0,8441.0,1,0,0,0,0,0
574,20420a9a,1.0,7365.0,1,0,0,1,0,0
575,2055d172,1.0,2831.0,0,0,1,0,0,0
576,205b70a2,1.0,2834.0,0,0,1,0,0,0
577,205d9c1a,1.0,2702.0,1,0,0,1,0,0
578,2064f13a,1.0,2719.0,0,1,0,0,0,0
579,20671d2e,1.0,1334.0,0,0,0,1,0,0
580,206d8a37,1.0,4583.0,0,0,1,0,0,0
581,207e47e4,1.0,8443.0,1,0,0,0,0,1
582,209a3aef,1.0,9272.0,1,0,0,0,0,0
583,20bf067a,1.0,6791.0,1,0,0,0,0,0
584,20cf2069,1.0,2823.0,0,0,0,0,0,0
585,20d23614,1.0,11807.0,1,0,0,1,0,0
586,20d488f1,1.0,6383.0,1,0,0,0,0,0
587,20e9d455,1.0,3107.0,1,0,0,1,0,0
588,20f44013,1.0,723.0,1,0,0,0,0,1
589,20f458bd,1.0,2699.0,0,0,1,0,0,0
590,210a65a4,1.0,3371.0,0,0,1,0,0,0
591,21234229,1.0,2928.0,1,0,0,0,1,0
592,2129ad7e,1.0,12788.0,0,0,0,0,0,1
593,2130a251,1.0,466.0,1,0,0,0,0,0
594,213e12d0,1.0,9288.0,0,0,1,0,0,1
595,21431693,1.0,2832.0,0,0,0,0,0,0
596,2157b3ff,1.0,6011.0,0,0,0,1,0,0
597,2176e657,1.0,12772.0,1,0,0,0,0,0
598,217b25e1,1.0,5904.0,1,0,0,0,0,0
599,21b312e7,1.0,10912.0,0,0,0,0,0,0
600,21d13d71,1.0,8415.0,0,0,1,1,0,0
601,21da8fd4,1.0,6929.0,0,0,0,0,1,0
602,21f28572,1.0,12382.0,0,0,0,0,0,0
603,220d08d2,1.0,4956.0,1,0,0,1,0,0
604,22103560,1.0,305.0,0,0,0,0,0,0
605,2223726b,1.0,10379.0,0,0,0,1,0,0
606,223d29af,1.0,2975.0,1,0,0,0,1,0
607,2244c3a4,1.0,8315.0,0,1,0,0,0,0
608,224613bb,1.0,3323.0,1,0,0,0,0,0
609,224d02df,1.0,8302.0,0,0,1,0,0,1
610,225c5330,1.0,290.0,0,1,0,0,1,0
611,226fcde7,1.0,5088.0,1,0,0,0,1,0
612,22831d56,1.0,7182.0,0,0,1,1,0,0
613,2287c9f7,1.0,2820.0,1,0,0,0,0,0
614,228c6056,1.0,8470.0,0,0,0,1,0,0
615,22b0bd67,1.0,6341.0,0,1,0,1,0,0
616,230261e8,1.0,2830.0,0,0,0,1,0,0
617,2306a841,1.0,3204.0,0,0,1,0,0,0
618,23341942,1.0,2766.0,1,0,0,0,1,0
619,23396b0d,1.0,11416.0,1,0,0,1,0,0
620,235bceb7,1.0,6650.0,0,1,0,0,0,0
621,235f7c8a,1.0,3191.0,0,1,0,1,0,0
622,23682b97,1.0,11807.0,1,0,0,0,1,0
623,23771b7e,1.0,10197.0,0,0,0,0,1,0
624,2389058f,1.0,290.0,0,0,1,1,0,0
625,238f6396,1.0,2833.0,0,0,1,0,1,0
626,2395e05d,1.0,12535.0,0,0,1,1,0,0
627,239c958a,1.0,3167.0,1,0,0,1,0,0
628,23aa71b3,1.0,312.0,0,0,1,0,1,0
629,23ab4a45,1.0,725.0,1,0,0,1,0,0
630,23b32906,1.0,12604.0,0,1,0,0,1,0
631,23b90f81,1.0,2859.0,1,0,0,0,1,0
632,23db2ee7,1.0,10350.0,1,0,0,1,0,0
633,23e37757,1.0,2812.0,0,1,0,0,0,0
634,23f11762,1.0,15759.0,0,0,1,1,0,0
635,23fa86ae,1.0,8513.0,1,0,0,1,0,0
636,242ffdbc,1.0,290.0,0,0,1,1,0,0
637,24525dba,1.0,6930.0,0,0,0,1,0,0
638,2459968d,1.0,3528.0,0,0,1,0,1,0
639,2460d725,1.0,6371.0,0,0,1,0,0,0
640,2465d0fa,1.0,8469.0,0,0,0,0,0,0
641,2471e925,1.0,417.0,0,1,0,0,1,0
642,2476f804,1.0,15535.0,1,0,0,0,0,1
643,2486de05,1.0,2692.0,0,0,0,0,1,0
644,24be07d6,1.0,2710.0,0,1,0,0,1,0
645,24cd7a7e,1.0,9231.0,0,0,0,1,0,0
646,24d03674,1.0,2766.0,1,0,0,0,0,0
647,24f10191,1.0,3371.0,0,0,1,0,1,0
648,25114c99,1.0,9272.0,1,0,0,0,0,0
649,252ecbaa,1.0,6875.0,0,0,0,1,0,0
650,253db638,1.0,2820.0,1,0,0,0,0,1
651,253e5727,1.0,12548.0,0,0,0,0,0,0
652,253f47dd,1.0,8441.0,1,0,0,0,1,0
653,25543f10,1.0,15338.0,0,0,1,0,0,0
654,255a8808,1.0,3360.0,0,0,1,1,0,0
655,2565b92c,1.0,2691.0,0,0,0,1,0,0
656,25950776,1.0,8540.0,1,0,0,0,0,0
657,25a64bac,1.0,6818.0,0,0,1,0,0,0
658,25b70080,1.0,2703.0,0,1,0,1,0,0
659,25b903b1,1.0,506.0,1,0,0,0,1,0
660,25c33cf4,1.0,8162.0,0,0,0,1,0,0
661,25cb8185,1.0,8469.0,0,0,0,0,1,0
662,25d2a162,1.0,9930.0,0,0,0,0,0,0
663,25e0ea7a,1.0,2703.0,0,1,0,1,0,0
664,25efeea1,1.0,6371.0,0,0,1,0,1,0
665,26032310,1.0,10224.0,0,0,1,0,0,1
666,2608aa78,1.0,11919.0,0,0,0,0,0,0
667,2625f275,1.0,2741.0,1,0,0,0,1,0
668,2629e228,1.0,8287.0,1,0,0,0,0,0
669,2633d4f4,1.0,723.0,1,0,0,1,0,0
670,2640efa0,1.0,2816.0,0,0,1,0,0,1
671,26499400,1.0,2812.0,0,1,0,1,0,0
672,267333f9,1.0,9272.0,1,0,0,0,0,1
673,26a30a4a,1.0,7027.0,0,0,0,0,1,0
674,26ab0893,1.0,2750.0,0,0,0,1,0,0
675,26b27afc,1.0,10114.0,0,0,0,0,0,0
676,26dee3d9,1.0,6341.0,0,0,1,0,0,0
677,27020b3d,1.0,8442.0,1,0,0,0,0,0
678,271c9e78,1.0,9287.0,0,0,1,0,1,0
679,2720e9c9,1.0,3360.0,1,0,0,0,1,0
680,273128d0,1.0,2719.0,0,1,0,0,0,0
681,27326305,1.0,2710.0,0,1,0,0,0,0
682,2738fa6d,1.0,7393.0,0,0,1,0,0,0
683,273fcf49,1.0,893.0,1,0,0,0,0,0
684,2742d529,1.0,2892.0,1,0,0,1,0,0
685,2753d362,1.0,10142.0,0,0,0,0,0,0
686,276a9812,1.0,10476.0,1,0,0,0,1,0
687,2777073d,1.0,8993.0,0,0,0,0,0,1
688,27a3c2c3,1.0,122.0,0,1,0,0,0,0
689,27b01dee,1.0,8525.0,1,0,0,1,0,0
690,27c8731a,1.0,10394.0,0,0,0,0,1,0
691,27d354f3,1.0,10940.0,1,0,0,1,0,0
692,27d374bb,1.0,12521.0,0,0,0,0,0,0
693,27e51f8d,1.0,8952.0,0,0,1,1,0,0
694,27e55eaf,1.0,8441.0,1,0,0,1,0,0
695,27e93490,1.0,1325.0,0,0,0,0,0,1
696,27ebb1cf,1.0,13276.0,0,0,0,0,0,0
697,2832fb15,1.0,2711.0,1,0,0,0,1,0
698,284110e2,1.0,6357.0,1,0,0,0,1,0
699,286c22c6,1.0,6412.0,0,0,1,0,0,0
700,287b7e29,1.0,11890.0,0,0,0,1,0,0
701,288a0d0c,1.0,213.0,0,1,0,0,0,1
702,289e64f7,1.0,6986.0,0,0,0,0,0,0
703,289e9c3c,1.0,123.0,0,1,0,1,0,0
704,28a73225,1.0,6371.0,0,0,1,0,0,0
705,28dc4e01,1.0,508.0,1,0,0,0,1,0
706,28e14b14,1.0,9413.0,0,0,1,0,1,0
707,28e84896,1.0,10954.0,0,1,0,0,0,0
708,28ea1992,1.0,284.0,1,0,0,0,0,0
709,28fac9ae,1.0,12520.0,0,0,0,0,0,0
710,2908e8f1,1.0,2693.0,0,0,0,0,1,0
711,290a7774,1.0,6341.0,0,1,0,0,0,0
712,290a78f7,1.0,3445.0,0,1,0,0,0,1
713,2913068a,1.0,9286.0,0,0,1,0,0,0
714,2914fdcc,1.0,3299.0,0,0,1,0,0,0
715,29153932,1.0,284.0,1,0,0,1,0,0
716,2939d6c6,1.0,325.0,0,0,0,0,1,0
717,2954bbe3,1.0,1059.0,0,1,0,0,0,0
718,2955b2cb,1.0,7182.0,1,0,0,0,0,1
719,29595c09,1.0,10350.0,1,0,0,1,0,0
720,29684ae3,1.0,2940.0,1,0,0,1,0,0
721,29687d35,1.0,11709.0,1,0,0,0,0,0
722,297312f8,1.0,6385.0,0,1,0,0,0,0
723,297a919e,1.0,1382.0,0,0,0,0,1,0
724,297c0103,1.0,10856.0,0,0,1,1,0,0
725,2980d082,1.0,8415.0,0,0,0,1,0,0
726,299c30ea,1.0,10435.0,1,0,0,0,0,0
727,29e1938c,1.0,9273.0,1,0,0,0,0,1
728,29ebcd49,1.0,7239.0,1,0,0,0,0,0
729,2a06e52c,1.0,2820.0,0,1,0,0,0,0
730,2a0915c7,1.0,9931.0,0,0,0,0,1,0
731,2a2e61e4,1.0,9414.0,0,0,1,1,0,0
732,2a41f459,1.0,8483.0,0,0,1,1,0,0
733,2a47f61d,1.0,9300.0,1,0,0,0,0,0
734,2a617e51,1.0,9455.0,0,0,1,1,0,0
735,2a6520b6,1.0,10870.0,1,0,0,0,1,0
736,2a727bb0,1.0,6371.0,0,0,1,0,0,0
737,2a8e9857,1.0,3371.0,0,0,1,0,0,0
738,2a8f49f0,1.0,15730.0,1,0,0,0,0,0
739,2a9e0fb0,1.0,4956.0,1,0,0,1,0,0
740,2aa05568,1.0,506.0,0,1,0,0,1,0
741,2aa6cd2b,1.0,6253.0,0,0,0,0,0,0
742,2aa76e51,1.0,9204.0,0,1,0,0,0,0
743,2abe3533,1.0,1302.0,0,0,0,0,0,0
744,2ac37abd,1.0,6370.0,0,0,1,1,0,0
745,2ac9aa74,1.0,6343.0,0,1,0,0,0,1
746,2ace6a2c,1.0,2766.0,1,0,0,0,1,0
747,2ad4aa52,1.0,4919.0,1,0,0,0,0,0
748,2ae57e26,1.0,8485.0,0,0,1,1,0,0
749,2aeeab07,1.0,17170.0,1,0,0,1,0,0
750,2b34de13,1.0,3372.0,0,0,0,1,0,0
751,2b44d79b,1.0,1342.0,0,0,1,1,0,0
752,2b510455,1.0,10477.0,1,0,0,0,0,0
753,2b7892fa,1.0,80.0,0,1,0,0,0,0
754,2b7edb37,1.0,130.0,1,0,0,0,0,0
755,2b81e8f3,1.0,8441.0,1,0,0,0,1,0
756,2b8d193c,1.0,2741.0,1,0,0,1,0,0
757,2b9fb6ae,1.0,6999.0,0,0,0,0,0,0
758,2ba76bb2,1.0,7085.0,0,0,0,0,0,0
759,2ba7dedb,1.0,8513.0,1,0,0,0,0,0
760,2baecec5,1.0,2720.0,1,0,0,0,1,0
761,2bc815d9,1.0,12549.0,0,0,0,0,1,0
762,2bcad96e,1.0,8498.0,0,0,1,0,0,0
763,2bd43010,1.0,7098.0,0,0,0,0,0,0
764,2bd87a87,1.0,2831.0,0,0,1,0,1,0
765,2bddd553,1.0,9930.0,0,0,0,0,0,0
766,2be17bab,1.0,12396.0,0,0,1,1,0,0
767,2c050c68,1.0,2832.0,0,0,0,0,0,1
768,2c50b9bb,1.0,2964.0,1,0,0,0,0,1
769,2c535489,1.0,9274.0,1,0,0,0,1,0
770,2c624122,1.0,2750.0,0,0,0,1,0,0
771,2c672ea9,1.0,2680.0,0,1,0,0,0,0
772,2c717495,1.0,10939.0,1,0,0,1,0,0
773,2c7ffe6f,1.0,6370.0,0,0,1,1,0,0
774,2c888b85,1.0,5907.0,0,0,1,0,0,0
775,2c90f768,1.0,9944.0,0,0,0,1,0,0
776,2c946e5f,1.0,9272.0,1,0,0,1,0,0
777,2cba5e49,1.0,3167.0,1,0,0,0,0,0
778,2cbd12ad,1.0,1301.0,0,0,0,0,1,0
779,2cbf3a27,1.0,15369.0,0,0,1,0,0,0
780,2cd6a3b1,1.0,9398.0,1,0,0,0,0,0
781,2cdeafd3,1.0,9399.0,1,0,0,0,0,0
782,2cdebc80,1.0,5459.0,0,1,0,1,0,0
783,2ce5fecf,1.0,6413.0,0,0,1,1,0,0
784,2cff4e39,1.0,12746.0,0,0,0,0,1,0
785,2d05040f,1.0,2718.0,1,0,0,0,0,0
786,2d0c76f2,1.0,2766.0,0,1,0,0,0,1
787,2d255736,1.0,2745.0,0,0,1,1,0,0
788,2d550faa,1.0,6371.0,1,0,0,0,0,1
789,2d6e7543,1.0,12760.0,1,0,0,0,0,0
790,2d71eb06,1.0,7966.0,1,0,0,0,0,0
791,2d73196a,1.0,1342.0,0,0,1,0,1,0
792,2d78d4ef,1.0,3068.0,0,0,0,0,0,0
793,2d7c04e5,1.0,8993.0,0,0,1,1,0,0
794,2d99ad11,1.0,11358.0,1,0,0,0,0,1
795,2da76ee6,1.0,6650.0,0,1,0,0,1,0
796,2dd86764,1.0,7629.0,1,0,0,1,0,0
797,2ddbd6eb,1.0,10378.0,1,0,0,1,0,0
798,2dea21a3,1.0,12661.0,1,0,0,1,0,0
799,2df84ba0,1.0,2685.0,0,0,0,1,0,0
800,2e27d0be,1.0,6903.0,0,0,1,0,0,0
801,2e3d36bc,1.0,8441.0,0,0,0,0,0,0
802,2e65d3b5,1.0,290.0,0,0,1,0,0,0
803,2e65feff,1.0,6023.0,0,0,1,1,0,0
804,2e830bb6,1.0,9288.0,0,0,1,0,0,1
805,2e90fff7,1.0,17200.0,0,0,0,0,0,0
806,2ea07a1c,1.0,6706.0,0,1,0,0,0,0
807,2eac3f98,1.0,458.0,0,1,0,1,0,0
808,2ec1a854,1.0,276.0,0,0,0,0,0,0
809,2eec60bf,1.0,7253.0,0,0,1,0,1,0
810,2ef5dc8c,1.0,2680.0,0,0,1,1,0,0
811,2ef66fc1,1.0,1334.0,0,0,0,1,0,0
812,2f21e5d2,1.0,13250.0,1,0,0,0,1,0
813,2f21f7fe,1.0,3337.0,0,0,1,1,0,0
814,2f46cdbe,1.0,5907.0,0,0,0,0,0,0
815,2f4a6ba2,1.0,11975.0,0,0,1,0,0,0
816,2f5940aa,1.0,1365.0,0,0,1,0,0,1
817,2f5c1bd4,1.0,2699.0,0,0,1,0,0,0
818,2f5eb05a,1.0,8443.0,1,0,0,0,0,0
819,2f61344f,1.0,3107.0,1,0,0,1,0,0
820,2f6ce279,1.0,6412.0,0,0,1,0,0,0
821,2f729bc3,1.0,3167.0,1,0,0,1,0,0
822,2f759a54,1.0,8966.0,0,0,0,1,0,0
823,2f7c3514,1.0,12758.0,1,0,0,1,0,0
824,2f80708f,1.0,11976.0,0,0,1,0,0,1
825,2f8b39b5,1.0,9945.0,1,0,0,0,1,0
826,2f901d18,1.0,12758.0,1,0,0,1,0,0
827,2fa955fd,1.0,2831.0,0,0,1,0,0,0
828,2fb8b5ad,1.0,9288.0,0,0,1,1,0,0
829,2fc8bb0d,1.0,2720.0,1,0,0,1,0,0
830,2fca45c7,1.0,6707.0,0,1,0,0,1,0
831,2fd6b983,1.0,12464.0,0,1,0,0,0,0
832,2fec9bbc,1.0,276.0,0,0,0,1,0,0
833,2fecc58c,1.0,9274.0,1,0,0,0,0,0
834,2ffaa6fb,1.0,2787.0,0,0,1,0,0,0
835,3008425a,1.0,80.0,0,1,0,1,0,0
836,30103242,1.0,8302.0,0,0,1,1,0,0
837,30282488,1.0,10940.0,1,0,0,1,0,0
838,302c1046,1.0,6371.0,1,0,0,0,0,0
839,303dbf8f,1.0,12661.0,1,0,0,0,0,0
840,3043e183,1.0,3647.0,1,0,0,0,0,0
841,3049aee8,1.0,1333.0,0,0,0,0,0,1
842,3051ed22,1.0,1325.0,0,0,0,1,0,0
843,308ae118,1.0,6370.0,0,0,1,1,0,0
844,30cac88d,1.0,304.0,0,0,0,0,0,0
845,30d6a447,1.0,4955.0,1,0,0,1,0,0
846,30ed1088,1.0,7237.0,1,0,0,0,0,0
847,31155e4b,1.0,9286.0,0,0,1,1,0,0
848,3115c9ae,1.0,10785.0,1,0,0,1,0,0
849,311ca286,1.0,2709.0,1,0,0,0,0,0
850,31284a07,1.0,5087.0,1,0,0,0,0,1
851,3149adac,1.0,15640.0,1,0,0,0,0,1
852,315232c4,1.0,10407.0,1,0,0,0,0,0
853,3156f0b9,1.0,5907.0,0,0,0,0,1,0
854,31582aff,1.0,1405.0,0,0,0,0,1,0
855,315c114b,1.0,2843.0,0,0,1,0,0,0
856,31676a1d,1.0,185.0,1,0,0,0,0,0
857,31680960,1.0,10925.0,1,0,0,0,0,0
858,317ee51e,1.0,9286.0,0,0,1,0,0,0
859,318b4d3e,1.0,7630.0,1,0,0,0,1,0
860,31c9f140,1.0,6371.0,0,0,1,0,0,0
861,31da57ee,1.0,12507.0,0,0,0,1,0,0
862,31e858be,1.0,9272.0,1,0,0,0,1,0
863,320795d5,1.0,12520.0,0,0,0,0,0,0
864,321c8ea2,1.0,2778.0,0,1,0,1,0,0
865,323ea070,1.0,13390.0,0,0,0,0,0,0
866,32421b39,1.0,6413.0,0,0,1,0,0,1
867,324d3441,1.0,276.0,0,0,1,0,0,1
868,325bf6e1,1.0,3371.0,0,0,1,1,0,0
869,32664374,1.0,6553.0,1,0,0,0,1,0
870,3266cab1,1.0,13333.0,0,0,0,1,0,0
871,326da679,1.0,2716.0,1,0,0,0,0,1
872,32831e70,1.0,2829.0,0,0,1,1,0,0
873,328bf1e2,1.0,508.0,1,0,0,0,0,1
874,328e932a,1.0,3659.0,1,0,0,0,0,0
875,32917d66,1.0,11808.0,1,0,0,0,0,1
876,32c21f9e,1.0,10350.0,1,0,0,0,0,0
877,32c77911,1.0,12520.0,0,0,0,1,0,0
878,32c7ffa1,1.0,87.0,1,0,0,1,0,0
879,32d08dfb,1.0,10113.0,0,0,0,1,0,0
880,32dfe8c1,1.0,4559.0,0,0,1,0,0,0
881,331713e1,1.0,9414.0,0,0,1,1,0,0
882,3325e232,1.0,6553.0,1,0,0,1,0,0
883,332830cb,1.0,6369.0,0,1,0,1,0,0
884,33285ba0,1.0,12605.0,0,0,1,0,1,0
885,332b0344,1.0,2691.0,0,0,0,0,0,1
886,33321ab5,1.0,12618.0,1,0,0,0,0,0
887,334c9992,1.0,17200.0,1,0,0,0,0,0
888,3351672b,1.0,10112.0,0,0,0,0,0,0
889,3354708c,1.0,7715.0,0,1,0,1,0,0
890,3360335b,1.0,1317.0,0,0,1,0,0,1
891,3365cd6c,1.0,8429.0,1,0,0,1,0,0
892,336b9c76,1.0,2975.0,1,0,0,0,0,0
893,338b3baa,1.0,9272.0,0,0,1,0,0,0
894,3390c3e2,1.0,2695.0,0,0,1,0,0,0
895,33b6e505,1.0,3299.0,0,0,1,0,0,0
896,33cd50e3,1.0,10350.0,1,0,0,1,0,0
897,33f99c57,1.0,10142.0,0,0,0,0,0,0
898,33fc9cf8,1.0,1309.0,0,0,0,0,1,0
899,34251c46,1.0,10155.0,0,0,0,1,0,0
900,343618be,1.0,11374.0,0,0,1,0,0,0
901,345fc18e,1.0,2822.0,0,1,0,0,0,0
902,3465f300,1.0,7321.0,1,0,0,1,0,0
903,3486aa0c,1.0,6413.0,0,0,1,1,0,0
904,34875a79,1.0,6315.0,1,0,0,0,0,0
905,3487708d,1.0,2699.0,0,0,1,1,0,0
906,34bf216d,1.0,6371.0,0,0,1,0,0,0
907,34c139ce,1.0,6369.0,0,1,0,1,0,0
908,34d233ee,1.0,2941.0,1,0,0,0,0,0
909,35043d32,1.0,3299.0,0,0,1,1,0,0
910,352d9a14,1.0,6412.0,0,0,1,0,1,0
911,3575e80c,1.0,12506.0,1,0,0,0,0,0
912,3587680c,1.0,6931.0,0,0,0,0,1,0
913,35881ff9,1.0,3636.0,0,0,0,0,0,0
914,359a4d59,1.0,6253.0,0,0,0,0,0,0
915,35aec0ea,1.0,8261.0,0,0,0,1,0,0
916,35b47528,1.0,8330.0,1,0,0,0,0,1
917,35b4c78a,1.0,10476.0,1,0,0,0,0,1
918,35e78f93,1.0,10434.0,1,0,0,0,0,0
919,35ee0cc8,1.0,10938.0,1,0,0,0,1,0
920,36426d17,1.0,8443.0,1,0,0,0,0,1
921,3643cf50,1.0,10296.0,0,0,0,0,1,0
922,364f0520,1.0,220.0,0,0,0,0,0,0
923,365bed36,1.0,2940.0,1,0,0,0,0,0
924,36606944,1.0,1302.0,0,0,0,0,0,0
925,36651ea1,1.0,290.0,1,0,0,1,0,0
926,366cd058,1.0,12226.0,1,0,0,0,0,0
927,367187fe,1.0,1309.0,0,0,0,1,0,0
928,3672ad12,1.0,2718.0,0,1,0,1,0,0
929,36773b71,1.0,10296.0,0,0,0,0,0,0
930,36818e88,1.0,2682.0,1,0,0,1,0,0
931,3684855b,1.0,14296.0,0,0,1,1,0,0
932,36b3f05e,1.0,6903.0,0,0,1,0,0,0
933,36c2cda9,1.0,6707.0,0,1,0,0,0,1
934,36c88400,1.0,12520.0,0,0,0,0,0,1
935,36ca4e03,1.0,2740.0,1,0,0,1,0,0
936,36da0094,1.0,8442.0,1,0,0,0,0,0
937,36ed4114,1.0,10896.0,0,0,1,1,0,0
938,36ee0c38,1.0,6371.0,0,0,1,0,0,0
939,36f39532,1.0,2831.0,0,0,0,0,1,0
940,36fc008b,1.0,3180.0,1,0,0,1,0,0
941,37035b80,1.0,10938.0,1,0,0,0,0,0
942,37040abb,1.0,723.0,1,0,0,0,0,0
943,371e4c62,1.0,2740.0,1,0,0,0,0,1
944,372183bd,1.0,9272.0,1,0,0,0,1,0
945,373f78d0,1.0,2699.0,0,0,1,0,0,1
946,37464b87,1.0,5136.0,0,0,0,1,0,0
947,37590742,1.0,1406.0,0,0,0,1,0,0
948,376cf57e,1.0,8539.0,0,0,1,0,0,0
949,377e9ad2,1.0,6356.0,1,0,0,1,0,0
950,3787229d,1.0,8554.0,1,0,0,0,0,0
