,person,cant_accesos_north,cant_accesos_center_west,cant_accesos_southeast,cant_accesos_south,cant_accesos_northeast
754,59c58e14,0,0,2,0,0
755,e0cd7123,0,0,2,0,13
756,592d9dcc,2,0,4,1,18
757,c5d94b7e,0,0,1,0,0
758,de42e6be,0,0,3,0,0
759,05458471,0,0,0,0,3
760,e1bebdaa,1,0,0,0,0
761,2e8d8f21,0,0,6,0,0
762,16d8c2b9,0,0,1,0,0
763,9e150660,0,0,1,0,0
764,d99e4964,0,19,0,0,0
765,775608a9,0,0,0,0,22
766,efa4a3a1,0,0,0,0,2
767,437c66e6,0,0,1,0,0
768,511c06bd,0,0,0,0,26
769,78c0f1fb,8,0,0,0,0
770,a3d2dc66,0,0,1,0,0
771,ba1bec4f,4,0,0,0,0
772,dba88b07,0,0,9,0,0
773,5c915eed,4,0,0,0,0
774,e57fce7a,0,0,0,0,78
775,59005136,0,0,0,0,1
776,d8e679b7,0,0,0,0,14
777,05288788,0,0,0,0,0
778,b4fb0b1d,0,0,1,0,0
779,ec4be165,0,0,5,0,0
780,2a2cac40,7,0,0,0,0
781,0cdb1b24,0,0,15,0,0
782,f3753b33,0,0,0,3,0
783,5f0ac9a5,0,0,0,0,2
784,966e44f8,0,0,25,0,0
785,25b582b8,0,0,0,0,4
786,65f8d5cb,0,0,2,0,0
787,6a2d3e3f,0,0,0,0,3
788,b3c6d9c9,0,0,5,0,0
789,e05a69dc,0,0,22,0,0
790,686caccf,0,0,19,0,0
791,7aaf6a5d,0,0,33,0,1
792,c879bf57,0,0,0,0,17
793,efb19d0b,19,0,0,0,0
794,935b71e8,0,0,0,9,0
795,1fb36f3d,0,0,1,0,0
796,853b6aff,0,0,1,0,0
797,069b6014,0,0,0,0,0
798,d1234702,0,0,37,0,0
799,93497a50,0,0,1,0,0
800,031bee81,0,0,0,0,0
801,66006845,0,0,6,0,0
802,562929c8,0,0,0,24,0
803,a1366568,0,0,24,0,0
804,d4d0574c,0,0,0,0,24
805,6804e157,0,0,1,0,0
806,a11ca9f4,0,0,20,0,0
807,b24650a2,0,0,12,0,0
808,2a617e51,0,0,1,0,0
809,daa04243,0,0,0,0,4
810,0dbd8428,0,0,2,0,0
811,e01cd8f8,1,1,0,0,0
812,5537640f,0,0,7,0,0
813,69e0170f,0,0,6,0,0
814,103fe4b6,0,0,1,0,0
815,5297ebd0,0,0,16,0,0
816,add5b338,0,0,42,0,0
817,a1c4090f,0,0,40,0,0
818,9ace97a5,0,0,7,0,0
819,1a3bbb33,0,0,2,0,0
820,66a0de5e,0,0,8,0,0
821,a36e6fdc,0,0,0,0,14
822,a1806313,0,0,0,0,1
823,a5387dcc,0,0,0,0,4
824,04e15d15,0,0,0,0,14
825,f71425b4,0,0,9,0,0
826,4e6e0ca0,0,0,3,0,0
827,f5b98da1,0,0,0,0,0
828,6f832fa2,0,0,2,0,0
829,a9c80230,0,0,19,0,0
830,8e442787,0,0,5,0,0
831,6fe3a568,0,0,0,0,0
832,b8d43db3,0,13,0,0,0
833,a9eeb58b,0,0,0,10,0
834,b0d6ddf1,0,0,3,0,0
835,1b384b8d,0,0,15,0,0
836,08198e83,0,0,3,0,0
837,cd08ab61,0,0,3,0,0
838,4d8237e5,0,0,0,0,0
839,192e84d1,0,0,0,0,12
840,208e734b,0,0,2,2,0
841,d23b1163,0,0,2,0,0
842,81db8dd5,7,0,1,0,0
843,0f9d51be,1,0,0,2,0
844,0582076c,0,0,23,0,2
845,579126ec,0,0,3,0,0
846,dc007bc9,0,43,0,0,1
847,e763d0f8,0,0,0,0,20
848,88f5201b,0,0,9,0,0
849,fc307b33,0,0,0,0,2
850,3ee07c70,0,0,0,10,0
851,801cc131,0,0,1,0,0
852,7ccb064f,9,0,0,0,10
853,a3fc70c1,0,0,8,0,0
854,c35b821c,0,0,0,0,1
855,0163bf88,0,0,4,0,0
856,0ef7f297,0,0,5,0,0
857,bf3da248,0,0,9,0,0
858,92719a2c,0,0,0,0,4
859,c832930f,0,0,1,0,0
860,f3fadb05,0,0,11,0,0
861,125b5db6,0,0,5,0,0
862,65f312a1,0,0,0,1,0
863,782a8250,0,0,0,0,6
864,6d3bab2f,0,0,4,0,0
865,8a0e24c0,0,0,5,0,0
866,7ded5da1,0,0,1,0,0
867,cd241e93,0,0,0,0,0
868,5eeecfe0,0,0,80,0,0
869,ecbf184c,0,0,0,0,0
870,9da5c8dc,0,0,0,0,17
871,0c26d732,0,0,7,0,0
872,7c3d12b2,0,0,1,0,0
873,80746f28,0,0,12,0,0
874,23f11762,0,0,2,0,0
875,5d4b9dc0,0,0,0,0,0
876,5a01d36f,0,0,0,0,51
877,b58f6306,0,0,2,0,0
878,fb48152b,0,0,0,0,0
879,3131d12e,0,0,0,0,0
880,7dab1178,0,0,46,0,0
881,8039aded,0,0,1,0,0
882,57a4f1f7,0,0,1,0,0
883,a7ffa917,0,0,62,0,0
884,4902ccf4,0,13,0,0,0
885,8f6ad0cf,0,0,0,0,1
886,958f23cf,0,0,0,0,3
887,f79ea750,0,0,45,0,0
888,73d5de02,0,0,1,0,0
889,9b07516b,0,0,26,0,0
890,e573d6b3,0,0,0,0,0
891,4b91443f,0,0,0,13,0
892,86a6d89c,0,0,0,0,4
893,5f8bd27f,0,0,2,0,0
894,48b39f36,0,0,0,2,0
895,1e1f9bb6,0,0,0,0,0
896,3bf1d319,0,0,4,0,0
897,577e62c4,0,0,1,0,0
898,59a02c7a,0,0,34,0,0
899,d96c40d3,0,0,0,5,0
900,46c2a2b2,0,0,62,0,0
901,e0191a9e,0,0,0,6,0
902,669e94cc,0,0,0,0,65
903,9aa9ca17,0,0,6,0,0
904,8eb9c436,0,0,0,0,1
905,e837668b,0,0,3,0,0
906,e99f661c,0,0,6,0,0
907,35126bd3,0,0,0,0,18
908,8feb09fc,0,0,0,0,19
909,49dd019b,0,0,0,0,0
910,ba763f0e,0,2,1,0,0
911,412b3889,0,0,22,0,0
912,c92bee7b,0,0,8,0,0
913,8d34d460,0,0,5,0,0
914,e1fcb5bb,0,0,4,0,0
915,64a87622,0,0,2,0,0
916,2c6b5b48,0,0,3,0,0
917,a8ece5ba,0,0,0,0,39
918,207af6fc,0,0,1,0,0
919,9851c1a7,0,0,12,0,0
920,b3c45e4b,0,0,5,0,55
921,8d81917c,0,0,7,0,0
922,b10a91bd,0,0,2,0,0
923,10c4a037,0,0,2,0,0
924,50fd68d1,0,0,1,0,9
925,b4cf1057,0,3,0,0,0
926,35aff991,0,0,5,0,0
927,d55f97f3,0,0,1,0,0
928,8d9bfbe1,0,0,0,0,0
929,38b244f3,0,3,0,0,0
930,64ac1f09,0,0,0,0,0
931,96331f0c,0,0,11,0,0
932,1f318dfa,1,0,0,0,0
933,fd66d9ab,0,0,13,0,0
934,a92dc13e,0,0,0,0,0
935,685aebd9,0,1,0,0,0
936,98e947dd,0,0,0,0,0
937,a7717ecc,1,0,23,0,0
938,7e871561,1,0,0,0,0
939,335b4ec1,0,0,1,0,0
940,d155ade2,0,0,0,0,1
941,a0b1765b,0,0,14,0,0
942,fb81265f,0,4,0,0,0
943,9a689d5a,0,0,15,0,0
944,b46f1c70,0,0,2,0,0
945,ec1b40f0,0,0,11,0,0
946,ce07e87b,0,0,8,0,0
947,44be38a7,0,0,0,0,8
948,3e999bef,0,0,0,49,5
949,49c7e9dd,0,0,0,153,0
950,bb4c2005,0,0,1,0,0
951,8da389ce,0,0,6,0,0
952,a4cffde0,0,0,0,6,0
953,a8d01d7f,0,0,0,0,26
954,e4b838ce,0,0,10,0,0
955,c0aa2595,0,0,13,0,0
956,53c81963,0,0,16,0,0
957,89c67d91,0,0,26,0,0
958,6d0d0c07,0,0,0,0,0
959,f2e9ff55,0,0,0,1,0
960,38c4dfda,0,0,18,0,0
961,7a6f3b4a,0,0,6,0,0
962,df291cff,0,5,0,0,0
963,0337d5ce,0,0,0,0,28
964,beb282da,0,5,0,0,0
965,82bbe476,0,0,1,0,0
966,9698dd03,3,0,0,0,0
967,00b1b9d0,0,0,23,0,0
968,43a614ab,10,0,0,0,0
969,dbfde8ae,0,0,4,0,0
970,8c54e2ee,0,0,0,22,0
971,e5cecb17,0,0,4,0,0
972,531a6385,0,0,1,0,0
973,9479169f,0,0,5,0,0
974,7fb6d411,0,0,3,0,0
975,ab99ecf4,0,0,9,0,0
976,f86f1cb5,0,22,0,0,0
977,4c0dc2e5,0,0,29,0,0
978,a3c4e6a2,0,0,29,0,0
979,bd438105,0,0,7,0,0
980,314b0741,0,0,52,0,0
981,bf9667e0,0,0,3,0,0
982,967a21bf,0,0,0,0,1
983,ac175f7c,0,0,0,1,0
984,b4a353f6,0,0,7,0,0
985,74e7964a,0,0,0,0,0
986,60d27a44,0,0,35,0,0
987,b609283f,0,0,7,0,0
988,1fd68cfa,0,0,12,0,0
989,81fa2628,0,3,0,0,0
990,77aaa0f8,0,0,6,0,0
991,5437de8d,0,0,0,0,0
992,dd9b872e,0,0,1,0,0
993,45758c2f,0,0,0,0,0
994,09b0e60b,0,0,0,0,0
995,5b14308c,0,0,1,0,1
996,469b03d4,0,0,4,0,0
997,246dc465,0,0,5,0,0
998,1b0ec4ec,0,0,1,0,82
999,02dd38ce,0,0,36,0,0
1000,3150f57c,0,0,20,0,0
1001,cf800f5b,0,0,0,0,0
1002,c356ef03,0,0,0,0,0
1003,47e72d13,0,0,0,0,8
1004,6aed1129,0,0,0,0,15
1005,0c3fb871,0,0,0,0,7
1006,32cc7208,0,0,0,3,0
1007,e916d8b4,0,0,30,0,0
1008,7f9a94c2,0,0,0,0,29
1009,d8d0f5ea,0,0,58,0,0
1010,1d3f4f3f,0,0,0,8,0
1011,e6b64ddd,0,0,0,0,10
1012,45c6dfdc,0,0,41,0,0
1013,ab9fd1f7,0,0,30,0,0
1014,8dba431b,0,0,5,0,0
1015,056e7674,0,0,8,0,0
1016,9f6d598d,0,0,19,0,3
1017,1e67b3ed,0,0,0,0,0
1018,5c6b308c,0,0,0,0,0
1019,0ad7f566,0,0,0,0,0
1020,9427514d,0,0,7,0,0
1021,0ecfca50,0,0,29,0,0
1022,2f7e4496,0,0,1,0,0
1023,a242c4dd,1,0,0,0,0
1024,391143bd,1,52,2,1,0
1025,6f4d1308,0,0,3,0,0
1026,8b6e89e3,0,0,1,0,21
1027,9b831e33,0,0,1,0,0
1028,c1a1d786,0,0,1,0,0
1029,55a627f6,3,0,0,0,0
1030,86879d0f,0,2,0,0,0
1031,31e062cf,0,0,9,0,0
1032,08e040a4,0,0,0,0,0
1033,629a6941,0,0,0,0,2
1034,075e85f8,6,0,0,0,0
1035,8c18dca5,0,0,2,0,0
1036,84fca32c,0,0,3,0,0
1037,0dba3095,0,0,20,1,0
1038,1676e1fd,0,0,0,0,1
1039,818a6f90,0,0,0,0,12
1040,0341e2a2,0,0,15,0,0
1041,32c56bbf,0,0,0,0,7
1042,3813e029,1,0,4,21,0
1043,01af6573,0,0,0,0,74
1044,3cd7b7a2,0,0,4,0,0
1045,15ed28c8,0,0,26,0,0
1046,fc07daee,0,0,3,0,0
1047,80fb50a0,0,0,17,0,0
1048,075c5198,0,0,5,0,0
1049,ce366032,0,0,5,0,0
1050,503c2327,0,0,4,0,0
1051,3bfc0ef7,0,0,0,0,0
1052,51658783,0,0,0,1,0
1053,91f1565d,0,0,0,1,0
1054,61fbc204,0,0,3,0,0
1055,bdf0aebe,0,0,1,0,0
1056,0f4eb377,0,0,38,0,0
1057,a5ee7ba5,0,0,0,0,0
1058,3ae452f4,0,34,0,0,0
1059,a4c38031,0,0,0,0,7
1060,399448e2,0,0,0,0,100
1061,bfd1e5fa,0,0,48,0,0
1062,97698332,0,0,0,18,0
1063,8d248524,0,0,1,0,0
1064,b3b56254,0,0,6,0,0
1065,85984185,0,0,36,0,0
1066,51f8f102,0,0,9,0,0
1067,30a389b9,0,0,13,0,0
1068,406a111f,0,0,0,0,1
1069,35b4c78a,0,0,13,0,0
1070,9a36f893,0,0,12,0,0
1071,a86b2b18,0,0,2,0,1
1072,3587680c,0,2,0,0,0
1073,ef0ea2f8,0,0,0,0,1
1074,c701a73b,0,0,0,0,13
1075,30cac88d,0,0,0,0,41
1076,b1810af2,0,0,6,0,0
1077,1a684dec,0,0,28,0,0
1078,12511bec,0,0,0,6,0
1079,67a3e8b5,0,0,4,0,0
1080,a2ce8f2c,0,0,13,0,0
1081,ed1bd47a,0,0,5,0,0
1082,be049694,7,0,4,0,0
1083,fd7e835f,0,0,3,0,0
1084,628f02fc,0,6,0,0,0
1085,feae3a24,0,15,1,0,0
1086,b91ebaa4,0,0,5,5,0
1087,509fac54,0,0,6,0,0
1088,ebcf8cda,0,0,0,0,1
1089,8f623c0a,0,5,0,0,0
1090,d182de60,0,0,4,0,0
1091,de905924,0,0,6,0,0
1092,254ecc8e,0,0,0,0,1
1093,5e6bb249,0,0,1,6,0
1094,833cfec5,0,0,0,0,4
1095,a20e5e2c,9,1,0,0,0
1096,a6ed1ed9,0,0,9,0,0
1097,8c75a7ef,0,0,0,0,4
1098,56370234,0,0,4,0,0
1099,20d368e6,0,0,1,0,0
1100,1b5b18d4,0,0,2,0,0
1101,cb707309,0,0,11,0,0
1102,42afd01f,0,0,0,0,0
1103,c0579c08,0,0,2,27,0
1104,19b45179,0,0,2,0,0
1105,05832043,0,1,3,0,0
1106,196fa4e4,0,0,0,0,3
1107,7a7db25b,0,0,28,0,0
1108,ec4fc555,0,0,7,0,0
1109,29d83daa,0,0,0,0,2
1110,3306d3e5,0,0,2,0,0
1111,d14ea638,19,0,0,0,0
1112,61a1216c,0,0,8,0,0
1113,8663bd91,0,0,0,0,4
1114,86f7cd53,0,0,8,0,0
1115,d84c1749,1,0,1,0,0
1116,6aea9754,0,0,1,0,0
1117,ee2f92c8,0,0,0,0,0
1118,037a2f9e,0,0,0,0,0
1119,10895fab,0,0,17,0,0
1120,b8c46d39,0,0,1,0,0
1121,4d1fba47,0,0,0,0,0
1122,6e0a46b4,0,15,0,0,0
1123,94e2a3c9,0,0,0,0,8
1124,b40a0096,0,0,0,2,0
1125,051bee61,0,4,0,0,0
1126,b7558340,0,0,8,0,0
1127,f17b0c3c,0,0,0,0,0
1128,9830290c,0,0,2,0,0
1129,0f8ec611,0,0,2,0,0
1130,05fdf4d4,0,2,0,0,0
1131,3b48d02d,0,0,3,0,0
1132,8a369898,0,0,0,0,1
1133,6a91ec37,0,0,5,0,0
1134,6d8d66c6,0,0,0,0,8
1135,0b9bb6bb,0,0,0,0,0
1136,3ec6a070,0,0,1,0,0
1137,b42855a1,0,0,0,0,0
1138,d8f7ceaa,0,0,1,0,0
1139,0222a169,0,0,0,0,0
1140,5f600f50,0,0,0,0,3
1141,07ab5c99,0,0,26,0,0
1142,5a83b6ad,0,0,11,0,0
1143,99f2cbe3,0,0,0,0,0
1144,3afd399e,0,0,12,0,0
1145,86035549,2,0,1,0,0
1146,d41bdb1a,0,0,0,0,23
1147,cfee0282,0,0,0,9,0
1148,0e085e1a,0,0,1,0,0
1149,3316dadb,0,0,0,0,0
1150,e7642a3d,0,0,0,0,1
1151,a24702e2,0,0,1,0,0
1152,9979d6ae,0,0,0,0,2
1153,92aac1e0,0,0,0,0,0
1154,f10c5fb7,0,0,3,0,0
1155,f967c243,0,0,4,0,0
1156,98072fa8,0,0,0,0,0
1157,65bd5908,0,0,4,0,0
1158,0fd1005a,0,1,11,0,0
1159,a094dfe5,1,0,0,0,0
1160,17a566be,0,5,0,0,0
1161,dd4f07d0,0,0,0,0,5
1162,8ec1d18e,0,0,4,0,0
1163,20950506,0,0,0,0,13
1164,dd1f0cdf,0,0,0,2,0
1165,b3521515,0,0,1,0,0
1166,6c9d1efc,0,9,0,0,0
1167,39ad7c4c,0,0,14,0,0
1168,131ef60f,0,0,1,0,0
1169,5044652b,0,21,1,0,0
1170,9fa8316f,0,0,8,0,0
1171,fa4de37c,0,0,17,0,0
1172,ad9a5370,0,0,12,0,0
1173,205b70a2,0,0,0,0,21
1174,c60ac068,0,0,0,0,0
1175,cce20daa,0,0,15,0,0
1176,28b8ae83,0,0,6,0,0
1177,4e43f263,0,0,0,0,3
1178,d6071127,0,0,7,0,0
1179,80f75ad0,0,0,32,0,0
1180,89ee9d64,0,0,7,0,0
1181,8a8274ba,0,0,22,0,0
1182,3154cb4e,0,0,1,1,0
1183,7d5742f5,0,0,4,0,0
1184,3d5be8c9,0,0,1,1,0
1185,116d247b,0,0,1,0,0
1186,049c35a9,0,0,37,0,0
1187,a9685833,0,5,0,0,0
1188,df02df77,0,0,1,0,0
1189,b67cf62d,0,0,1,0,0
1190,47f72ace,0,0,10,0,0
1191,eac7ec17,0,0,7,0,0
1192,29684ae3,0,0,13,0,0
1193,4beeb20e,0,0,0,0,3
1194,d161aca1,1,0,0,0,1
1195,7e62a26b,1,0,0,0,0
1196,f68df3ac,3,0,0,0,0
1197,84903b1f,0,0,3,0,0
1198,4ace8a64,0,0,0,0,0
1199,04287e35,7,0,18,0,0
1200,b86fc19c,0,0,1,0,92
1201,a4f98f90,0,0,0,0,1
1202,822ad92a,0,0,3,0,0
1203,243ef697,0,0,0,0,8
1204,7ef0c48a,0,0,0,0,4
1205,60acc084,0,0,2,0,0
1206,829c3aa6,0,0,0,1,0
1207,47dc3ed5,0,0,3,0,0
1208,92886eb4,8,0,0,0,0
1209,9e55f4d1,0,0,0,0,3
1210,c5957a4d,0,0,1,0,0
1211,8cb49240,0,0,1,0,0
1212,32a68d27,0,0,1,0,0
1213,5b7a5263,0,0,0,0,0
1214,d0b3c372,0,0,0,3,0
1215,4a0f13fe,0,0,7,0,0
1216,9ef1f3c9,0,0,0,0,1
1217,b40a493e,0,0,15,0,0
1218,2cdbef21,0,0,8,0,0
1219,eaeb910d,0,0,9,0,23
1220,ab279c6c,0,0,0,3,0
1221,f5af14f3,0,0,4,0,0
1222,1bc098f5,0,5,0,0,0
1223,b62cc207,0,0,16,0,0
1224,fbc7b043,0,0,2,0,0
1225,cfc8fc48,0,0,0,0,52
1226,4875fe11,0,0,3,0,0
1227,c47e71c6,0,4,0,0,0
1228,e8dbbb91,0,0,17,0,0
1229,fe73556d,0,0,8,0,0
1230,9c9c6634,0,0,5,0,0
1231,006fc943,0,0,17,0,0
1232,b7202758,0,0,6,0,0
1233,24a1ae90,0,0,0,0,0
1234,3c0702cb,0,0,14,0,0
1235,72c4db05,0,0,3,0,0
1236,cb42a8a7,0,0,0,0,1
1237,29687d35,0,0,29,0,1
1238,c8246873,0,0,5,0,0
1239,dc0a1779,0,0,2,0,0
1240,d2942a41,0,0,0,0,0
1241,410693dc,0,0,8,0,0
1242,fafdf609,0,0,85,0,0
1243,d39b1961,0,0,1,0,0
1244,2fab3469,0,0,2,0,0
1245,bd8ff59a,0,0,0,0,1
1246,5246d2b4,0,0,8,0,0
1247,0ba4e604,0,0,22,0,0
1248,43705e5e,0,0,0,0,0
1249,848cc9bd,0,0,9,0,0
1250,b3d54e3c,0,0,0,0,1
1251,05f5d7e6,0,0,6,0,0
1252,5b2142e9,3,0,0,0,0
1253,e3e70391,0,0,1,0,0
1254,e3e70679,0,0,0,0,112
1255,dc22c89a,0,0,5,0,0
1256,626d2cd6,0,0,2,0,0
1257,c24b27b6,0,0,5,0,0
1258,5c883c80,0,4,0,0,0
1259,a82ca219,0,0,0,0,0
1260,49e7135d,0,0,0,0,0
1261,49923f05,0,0,21,0,0
1262,e9017eaa,0,0,5,0,0
1263,62816be1,0,0,0,0,0
1264,05fab3e2,1,0,0,0,0
1265,5dfbdae3,0,0,7,0,0
1266,aae029c6,0,0,0,0,0
1267,f85fa296,0,0,18,0,0
1268,d57acb40,0,2,0,0,0
1269,07a7e6be,0,0,4,0,0
1270,6b905efe,0,0,5,0,0
1271,8a079fa4,0,0,4,0,0
1272,3792f9c1,0,0,0,0,4
1273,3ee9bc2e,0,0,0,0,1
1274,b3c52846,0,0,0,0,1
1275,d30f4a69,0,0,53,0,0
1276,7524d1df,0,0,0,0,0
1277,8bb51947,1,0,0,0,0
1278,cec7a4bd,0,0,1,0,0
1279,79dfec5b,0,1,8,0,0
1280,ed3b772d,0,0,0,0,0
1281,1b2f9e9a,0,0,0,0,0
1282,cf994a08,0,0,21,0,0
1283,5cb6c049,0,0,0,0,1
1284,9216c2a3,0,0,0,2,0
1285,f5b78b65,0,0,2,0,0
1286,32e101e3,0,0,0,1,0
1287,ab69da68,0,0,9,0,0
1288,012d8fd8,0,0,6,0,0
1289,4bd90b95,0,0,28,0,0
1290,63f667d3,0,9,2,0,0
1291,e321624a,0,0,1,0,9
1292,aaab7b80,0,0,0,0,59
1293,77dbfe60,0,5,0,0,1
1294,9c718106,0,0,0,0,0
1295,c1010c6d,0,0,0,0,20
1296,cbe3be2e,0,0,16,0,0
1297,7ee93c8d,0,0,1,0,0
1298,5b9427d3,0,0,0,0,3
1299,044df6bc,0,0,4,0,0
1300,2d4b54a5,0,3,0,0,0
1301,14133336,0,0,0,9,0
1302,7c3c8f0a,0,0,0,0,0
1303,08ac8714,0,2,0,0,0
1304,ddf54e41,64,3,1,0,0
1305,52aa6656,0,0,0,0,5
1306,ddeb5530,0,0,0,0,3
1307,1bb44b38,0,0,2,0,0
1308,15ca67ea,0,0,1,0,0
1309,772ef642,0,0,2,0,0
1310,d942d640,0,0,0,0,2
1311,5b3e3a1e,0,0,0,4,0
1312,96a88e59,0,0,0,0,27
1313,fa54a67d,0,0,0,0,0
1314,78048771,0,0,1,0,0
1315,410a63bf,5,0,0,0,0
1316,c133d192,0,0,0,0,4
1317,793b14f2,0,0,17,0,0
1318,ca0c7464,0,0,0,0,0
1319,1be11956,0,0,0,0,5
1320,7d113130,0,0,6,0,0
1321,037b36f8,0,0,0,0,3
1322,5849e449,0,0,0,0,3
1323,3dc3e4f8,0,0,25,0,0
1324,7a1b3f1e,0,0,1,0,0
1325,258f217d,0,0,0,0,1
1326,e17bd9f9,0,0,7,0,0
1327,d6b3a67c,0,0,0,0,14
1328,6eefbcac,3,0,0,0,0
1329,5bcf6cd8,2,0,0,0,0
1330,3684855b,0,0,24,0,0
1331,26fafe2c,0,0,7,0,0
1332,8dfd6a41,0,0,2,0,0
1333,a38fd410,0,0,0,0,9
1334,1285927f,0,0,0,0,0
1335,15344c67,0,0,0,0,3
1336,6dd1d9d8,0,0,4,0,0
1337,42082ac6,0,0,1,0,0
1338,0a96b110,0,0,6,0,1
1339,ce5aa06d,0,9,0,0,0
1340,3cc30aeb,0,0,0,83,0
1341,8a310321,0,0,1,0,0
1342,ee49989a,0,0,0,0,0
1343,daf61fd8,0,1,0,0,0
1344,8d38e9a5,0,0,0,1,0
1345,68d63d11,0,0,0,0,2
1346,2773710e,0,0,1,0,0
1347,bf247bb8,0,0,3,0,0
1348,01f20b0a,0,0,19,0,1
1349,d5c05878,0,0,0,0,0
1350,0a9b1aea,0,0,0,0,0
1351,8597195b,0,0,0,0,0
1352,2087964e,0,1,0,0,0
1353,83269101,0,0,0,0,7
1354,0f90567b,0,0,0,0,0
1355,9e595d31,0,0,0,0,0
1356,db599143,0,0,0,5,0
1357,08991bf9,0,0,0,0,0
1358,e9aec07a,0,0,0,8,0
1359,b3d668e9,2,0,0,0,20
1360,23c2b2cd,0,0,2,0,0
1361,df882002,0,0,1,0,0
1362,e8c754f7,0,0,4,0,0
1363,618388ac,0,0,0,0,1
1364,0fe1bad4,0,0,9,0,0
1365,0e738801,0,0,0,0,0
1366,0c409b3e,0,0,0,2,0
1367,a099af42,0,0,6,0,0
1368,12226507,0,0,0,0,11
1369,cf326455,0,0,5,0,0
1370,755082cf,0,0,0,0,0
1371,93d2c02c,0,0,0,13,0
1372,f808544d,0,0,4,0,0
1373,b272afe8,0,0,0,0,0
1374,df31eeca,0,0,0,0,0
1375,7758de1f,0,0,0,12,0
1376,a2262fb7,0,0,1,0,0
1377,8d038f6a,0,0,0,2,0
1378,29e1938c,0,0,37,0,0
1379,05e816e1,0,0,2,0,0
1380,a5f9dbc3,0,3,0,0,0
1381,0bf0f4b8,0,0,1,0,0
1382,ca20f148,0,0,0,0,0
1383,018c1154,0,0,4,0,0
1384,38b66a87,0,0,1,0,0
1385,8e9dc4f9,0,0,5,0,0
1386,6dadb140,0,0,0,0,3
1387,e43ac1a0,0,1,0,0,0
1388,c1933643,0,0,0,0,0
1389,626b86a4,0,0,8,0,0
1390,ac2ca825,0,0,7,0,0
1391,a62de774,0,0,3,0,0
1392,c7837bdb,0,0,0,2,0
1393,e34d9541,0,4,0,0,0
1394,c5b412fe,0,0,1,0,0
1395,c0511e31,0,0,14,0,0
1396,b74cf087,1,0,0,0,0
1397,78bfa6a9,0,0,0,5,0
1398,bb7b8411,0,1,0,0,4
1399,0b3bf808,0,0,0,0,8
1400,0dad8ce0,0,0,3,0,0
1401,8f971140,0,0,0,0,1
1402,c50ca152,0,10,0,0,0
1403,b3828db5,0,0,4,0,0
1404,fcb47e2b,0,0,1,0,0
1405,af18246f,0,0,1,0,2
1406,ecd15314,0,0,1,0,0
1407,395e35e1,0,0,0,5,0
1408,3d9e5744,0,0,1,0,0
1409,1978e8a5,0,0,3,0,0
1410,6b1f5017,0,0,28,0,0
1411,49f21d44,0,0,0,4,0
1412,0a3a754c,0,0,0,0,5
1413,ada50143,0,0,7,0,0
1414,1d038920,0,0,8,0,0
1415,9a5f8232,9,0,0,0,0
1416,cd8c1ef9,0,0,0,0,0
1417,631f3461,0,22,13,0,0
1418,77f27026,1,0,0,0,0
1419,e893aa37,0,0,2,0,0
1420,6a80d3d1,0,0,3,0,2
1421,32672834,0,0,0,0,0
1422,c8aebe6d,0,0,107,0,0
1423,1a9a4d22,0,0,0,0,3
1424,7a7acf30,0,0,3,0,0
1425,ae949955,0,0,0,0,1
1426,58a0cb4e,0,0,3,0,0
1427,571ef0f4,0,0,0,0,14
1428,8b6d30b2,0,0,0,0,2
1429,03d5db8f,0,0,1,0,0
1430,1f17de40,0,0,0,0,154
1431,34cf7464,0,0,2,0,0
1432,5f2ba6a1,0,0,0,1,0
1433,38b844cb,0,0,1,0,0
1434,7fc948cd,0,0,2,0,0
1435,8e75048b,0,0,5,0,0
1436,6d3fa121,0,0,4,0,0
1437,18aa0e54,0,0,0,0,5
1438,0fb0e13c,0,0,19,0,0
1439,a5ab3141,0,0,1,0,1
1440,abc6b126,0,0,1,0,0
1441,7b0d8976,0,0,21,0,0
1442,f922f37b,0,0,9,0,0
1443,2eb9b802,0,1,0,0,0
1444,207e47e4,0,0,2,0,0
1445,a4849692,0,0,2,0,0
1446,346aebaa,0,0,1,0,0
1447,0c4aa321,0,0,0,0,0
1448,c1589c15,0,0,1,0,0
1449,b2abe769,0,0,0,0,34
1450,849622e1,0,2,0,0,0
1451,07f97392,0,0,4,0,0
1452,85cb8723,0,0,1,0,0
1453,9ce8abb3,0,0,5,0,0
1454,b0b5d382,0,0,2,0,1
1455,89b86cc2,0,0,0,0,0
1456,46668c0f,0,0,2,0,0
1457,174bbe75,0,0,0,0,0
1458,1003b1b3,0,0,3,0,0
1459,a7ed8d45,0,0,0,0,1
1460,e8e0aaf0,0,0,10,0,0
1461,eba8faaf,0,0,10,0,0
1462,d5f4ea27,0,9,0,0,0
1463,b4092bfc,0,0,0,1,0
1464,8d7141eb,0,0,0,1,0
1465,1032896c,0,0,0,0,0
1466,181cfff7,0,0,0,0,0
1467,fb6999b1,0,0,0,0,0
1468,feef8974,0,0,1,0,0
1469,f554639d,0,0,1,0,0
1470,ee9ec4aa,0,0,6,0,0
1471,11d097ed,0,0,0,0,31
1472,4ee0e1fc,0,0,34,0,0
1473,5e04c39a,0,0,2,0,0
1474,edd87747,0,0,3,0,0
1475,4287de84,0,0,0,0,0
1476,c0141d8b,0,0,0,0,12
1477,c79472e2,0,0,0,0,4
1478,e9af34e0,0,0,0,0,9
